spec_id,weight_id,tier_spec,K,controls,variable,estimate,std_error,t_stat,p_value,estimated,ci_low,ci_high,tier,sector,n_obs,n_clusters
owner_legacy__gov__C2_FE_R0a,owner_legacy,gov,4,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Serv,0.0261449297581699,0.0115039634157398,2.27268888237233,0.0230828751374803,TRUE,0.00359716146331989,0.0486926980530199,gov,Serv,89009,5570
owner_legacy__gov__C3_FE_R0b,owner_legacy,gov,4,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Agro,-0.0132683685665765,0.012115214740787,-1.09518228528854,0.273484146498089,TRUE,-0.037014189458519,0.010477452325366,gov,Agro,89009,5570
owner_legacy__gov__C3_FE_R0b,owner_legacy,gov,4,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Ind,0.0494125675398922,0.011909883877265,4.14887063963878,3.3909664299796e-05,TRUE,0.0260691951404527,0.0727559399393317,gov,Ind,89009,5570
owner_legacy__gov__C3_FE_R0b,owner_legacy,gov,4,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Infra,0.0483325032861562,0.0152927247555166,3.16048997538656,0.00158348228024736,TRUE,0.0183587627653436,0.0783062438069688,gov,Infra,89009,5570
owner_legacy__gov__C3_FE_R0b,owner_legacy,gov,4,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Serv,0.0489723522039635,0.012540830784128,3.90503253308737,9.53270237825342e-05,TRUE,0.0243923238670726,0.0735523805408544,gov,Serv,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_mayor_coalition_cycle_specific_Agro,0.829896210679828,0.0884262367634952,9.3851807003782,8.93492129790315e-21,TRUE,0.656580786623378,1.00321163473628,mayor,Agro,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0364037619156354,0.065635217274731,-0.554637638560094,0.579164812175961,TRUE,-0.165048787774108,0.0922412639428372,mayor,Ind,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_mayor_coalition_cycle_specific_Infra,-0.881056493075258,0.0845744286249304,-10.4175281748879,3.50938673315177e-25,TRUE,-1.04682237318012,-0.715290612970394,mayor,Infra,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_mayor_coalition_cycle_specific_Serv,-0.936136400395696,0.0722451002736027,-12.9577839445224,7.45060627386466e-38,TRUE,-1.07773679693196,-0.794536003859435,mayor,Serv,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_gov_coalition_cycle_specific_Agro,0.79202010611786,0.0820021561264488,9.65852781842164,6.7115922796455e-22,TRUE,0.631295880110021,0.9527443321257,gov,Agro,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_gov_coalition_cycle_specific_Ind,0.0669852284093331,0.0661698286753863,1.01232283278149,0.311427700832406,TRUE,-0.062707635794424,0.19667809261309,gov,Ind,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_gov_coalition_cycle_specific_Infra,-0.275622788196557,0.0791048493661042,-3.48427170274923,0.000497277269822431,TRUE,-0.430668292954121,-0.120577283438993,gov,Infra,89009,5570
owner_legacy__mayor_gov__none,owner_legacy,mayor_gov,8,none,ar_Z_gov_coalition_cycle_specific_Serv,-0.782790599968422,0.0691512799724657,-11.3199726784538,2.1845428550064e-29,TRUE,-0.918327108714455,-0.647254091222389,gov,Serv,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Agro,-0.0115620982467336,0.00968445635348225,-1.1938820130648,0.232574976268743,TRUE,-0.0305436326995588,0.00741943620609161,mayor,Agro,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0277631856076716,0.00994777501116419,-2.79089400157457,0.0052741645455352,TRUE,-0.0472608246295534,-0.00826554658578975,mayor,Ind,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0187808608610107,0.0128376442078909,-1.46295227978562,0.14353687004499,TRUE,-0.0439426435084769,0.00638092178645557,mayor,Infra,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Serv,-0.017012533706099,0.0113060742956919,-1.50472509388883,0.13245147839163,TRUE,-0.039172439325655,0.00514737191345707,mayor,Serv,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_gov_coalition_cycle_specific_Agro,-0.00530631072682836,0.010700546995043,-0.495891539870485,0.619990504236845,TRUE,-0.0262793828371126,0.0156667613834559,gov,Agro,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_gov_coalition_cycle_specific_Ind,0.0139457677710806,0.0101436575395286,1.37482635989391,0.169240594763689,TRUE,-0.0059358010063955,0.0338273365485567,gov,Ind,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_gov_coalition_cycle_specific_Infra,0.0462002282180696,0.0131527157064635,3.51259992606439,0.000447266300246489,TRUE,0.0204209054334012,0.0719795510027379,gov,Infra,89009,5570
owner_legacy__mayor_gov__C1_FE,owner_legacy,mayor_gov,8,C1_FE,ar_Z_gov_coalition_cycle_specific_Serv,0.015462724222237,0.0113534462697233,1.36194102256617,0.173271585262866,TRUE,-0.00679003046642065,0.0377154789108946,gov,Serv,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Agro,0.00464747878443612,0.0099088232481051,0.46902428957191,0.639070634223532,TRUE,-0.0147738147818499,0.0240687723507221,mayor,Agro,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0139554698995697,0.0100939981114637,-1.382551269127,0.166857937953798,TRUE,-0.0337397061980386,0.00582876639889917,mayor,Ind,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0100595232503994,0.0130486232091372,-0.770926027150152,0.440783484448494,TRUE,-0.0356348247403083,0.0155157782395095,mayor,Infra,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Serv,-0.00607629678977197,0.0114022245508646,-0.532904501456359,0.594120952459284,TRUE,-0.0284246569094666,0.0162720633299227,mayor,Serv,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Agro,0.0149456377700457,0.0109630627772269,1.36327211416609,0.172851877706369,TRUE,-0.00654196527331901,0.0364332408134103,gov,Agro,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Ind,0.0322606992226464,0.01048028078485,3.07822852125122,0.00209248100650888,TRUE,0.0117193488843404,0.0528020495609524,gov,Ind,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Infra,0.0652534093719265,0.013169034475843,4.95506405512309,7.44451122794043e-07,TRUE,0.0394421017992742,0.0910647169445789,gov,Infra,89009,5570
owner_legacy__mayor_gov__C2_FE_R0a,owner_legacy,mayor_gov,8,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Serv,0.026929592824472,0.0114198846980509,2.35813176196675,0.0184015479616788,TRUE,0.00454661881629219,0.0493125668326519,gov,Serv,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Agro,-0.0138167029347863,0.0108843168109254,-1.26941388925003,0.204346530330626,TRUE,-0.0351499638842,0.00751655801462743,mayor,Agro,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Ind,-0.00972892265920724,0.0109391373064487,-0.889368364859265,0.373843555686826,TRUE,-0.0311696317798466,0.0117117864614322,mayor,Ind,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Infra,-0.00390920613951366,0.0142331829262838,-0.274654387550567,0.78359196515815,TRUE,-0.0318062446750299,0.0239878323960026,mayor,Infra,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Serv,0.00399995971738934,0.013082153108271,0.305756986964204,0.759801108700352,TRUE,-0.0216410603748219,0.0296409798096005,mayor,Serv,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Agro,-0.0123597749243007,0.0121007266515991,-1.02140766254457,0.307105703957804,TRUE,-0.036077199161435,0.0113576493128336,gov,Agro,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Ind,0.0506910875079991,0.0119043081354772,4.2582136593835,2.09457980325044e-05,TRUE,0.0273586435624638,0.0740235314535344,gov,Ind,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Infra,0.047144263152352,0.015338708128237,3.07354848649633,0.00212552541226034,TRUE,0.0170803952210074,0.0772081310836966,gov,Infra,89009,5570
owner_legacy__mayor_gov__C3_FE_R0b,owner_legacy,mayor_gov,8,C3_FE_R0b,ar_Z_gov_coalition_cycle_specific_Serv,0.0496282545047907,0.0125236563893687,3.96276079140273,7.5014512880735e-05,TRUE,0.0250818879816279,0.0741746210279534,gov,Serv,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_mayor_coalition_cycle_specific_Agro,0.87984158694038,0.0901204253972057,9.76295421445781,2.45053391949125e-22,TRUE,0.703205553161857,1.0564776207189,mayor,Agro,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0813052490793418,0.0669597833495664,-1.21424002605989,0.224707566800201,TRUE,-0.212546424444492,0.0499359262858084,mayor,Ind,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_mayor_coalition_cycle_specific_Infra,-0.934462286928467,0.086166119095995,-10.8448923629415,3.93102017724243e-27,TRUE,-1.10334788035662,-0.765576693500317,mayor,Infra,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_mayor_coalition_cycle_specific_Serv,-1.0890096735615,0.0720734144445337,-15.1097277956711,1.39056715902955e-50,TRUE,-1.23027356587278,-0.94774578125021,mayor,Serv,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_pres_coalition_cycle_specific_Agro,1.07886112873829,0.125080676137344,8.62532216849915,8.23009634666412e-18,TRUE,0.833703003509101,1.32401925396749,pres,Agro,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_pres_coalition_cycle_specific_Ind,0.404648513446968,0.0966527995170402,4.1866196889168,2.87506006582482e-05,TRUE,0.21520902639357,0.594088000500367,pres,Ind,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_pres_coalition_cycle_specific_Infra,-0.419154764555451,0.0847581874674154,-4.94530118068643,7.82576542903696e-07,TRUE,-0.585280811991585,-0.253028717119317,pres,Infra,89009,5570
owner_legacy__mayor_pres__none,owner_legacy,mayor_pres,8,none,ar_Z_pres_coalition_cycle_specific_Serv,-0.485637420027217,0.117644200619393,-4.12801835934411,3.71249522385561e-05,TRUE,-0.716220053241228,-0.255054786813206,pres,Serv,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Agro,-0.0136933905277002,0.00966106113867453,-1.4173795539792,0.156427930305326,TRUE,-0.0326290703595023,0.00524228930410184,mayor,Agro,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Ind,-0.025028503401987,0.00997728387603926,-2.50854879072788,0.0121510158743821,TRUE,-0.0445839797990239,-0.00547302700495006,mayor,Ind,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0153625508271885,0.0128590280537258,-1.19468989125794,0.232259091066271,TRUE,-0.0405662458124911,0.00984114415811416,mayor,Infra,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_mayor_coalition_cycle_specific_Serv,-0.0139407045032259,0.0114530112341442,-1.2172086640119,0.22357641127271,TRUE,-0.0363886065221485,0.00850719751569667,mayor,Serv,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_pres_coalition_cycle_specific_Agro,0.0118608133470878,0.0188115193095261,0.63050799629361,0.528388144106304,TRUE,-0.0250097644995833,0.048731391193759,pres,Agro,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_pres_coalition_cycle_specific_Ind,-0.0131169445189574,0.0162719793746167,-0.806106265069323,0.42021599923308,TRUE,-0.0450100240932061,0.0187761350552914,pres,Ind,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_pres_coalition_cycle_specific_Infra,0.0451130792611939,0.0200545628859562,2.24951695620281,0.024518525234262,TRUE,0.00580613600471985,0.084420022517668,pres,Infra,89009,5570
owner_legacy__mayor_pres__C1_FE,owner_legacy,mayor_pres,8,C1_FE,ar_Z_pres_coalition_cycle_specific_Serv,-0.0333215590087879,0.0207487104231643,-1.60595807301773,0.108339818898496,TRUE,-0.0739890314381899,0.00734591342061414,pres,Serv,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Agro,0.00157930647610307,0.00992515037460869,0.159121667329432,0.873578787748726,TRUE,-0.01787398825813,0.0210326012103361,mayor,Agro,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0124907323914655,0.0101808869907743,-1.22688056578806,0.21991934904605,TRUE,-0.0324452708933831,0.00746380611045216,mayor,Ind,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Infra,-0.00641782532003098,0.013089771648263,-0.490293145861154,0.62394579191081,TRUE,-0.0320737777506264,0.0192381271105644,mayor,Infra,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Serv,-0.00396093005100335,0.0115694933109251,-0.342359854883449,0.732093016078994,TRUE,-0.0266371369404165,0.0187152768384098,mayor,Serv,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_pres_coalition_cycle_specific_Agro,0.0286025817304959,0.0190134332245996,1.50433545549732,0.13255172206586,TRUE,-0.00866374738971923,0.065868910850711,pres,Agro,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_pres_coalition_cycle_specific_Ind,0.00208703591824555,0.0165077181314158,0.126427886739459,0.89939779289718,TRUE,-0.0302680916193294,0.0344421634558205,pres,Ind,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_pres_coalition_cycle_specific_Infra,0.0629605270740816,0.0201777859851904,3.12028916950016,0.00181597384302154,TRUE,0.0234120665431085,0.102508987605055,pres,Infra,89009,5570
owner_legacy__mayor_pres__C2_FE_R0a,owner_legacy,mayor_pres,8,C2_FE_R0a,ar_Z_pres_coalition_cycle_specific_Serv,-0.0188192705234989,0.0207940719342124,-0.905030557893552,0.365488349259056,TRUE,-0.0595756515145551,0.0219371104675574,pres,Serv,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Agro,-0.015285535102934,0.0109819262145755,-1.39188106023209,0.164014002407824,TRUE,-0.036810110483502,0.00623904027763404,mayor,Agro,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Ind,-0.00880358682164778,0.0110076289666704,-0.799771399299869,0.423877368449297,TRUE,-0.0303785395963218,0.0127713659530263,mayor,Ind,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Infra,-0.00163841478301438,0.0142843925346066,-0.114699647118001,0.90868732863372,TRUE,-0.0296358241508433,0.0263589945848145,mayor,Infra,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_mayor_coalition_cycle_specific_Serv,0.00607860101138073,0.0131663078814708,0.461678480110226,0.644329938289026,TRUE,-0.019727362436302,0.0318845644590635,mayor,Serv,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_pres_coalition_cycle_specific_Agro,0.0113023267852157,0.019363956342644,0.583678592598628,0.559460210611683,TRUE,-0.0266510276463665,0.049255681216798,pres,Agro,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_pres_coalition_cycle_specific_Ind,0.0134352283551882,0.0170160594546742,0.78956167207665,0.429817414148522,TRUE,-0.0199162481759732,0.0467867048863496,pres,Ind,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_pres_coalition_cycle_specific_Infra,0.0482372642098474,0.0212845200366864,2.26630735044553,0.0234707766071497,TRUE,0.00651960493794217,0.0899549234817527,pres,Infra,89009,5570
owner_legacy__mayor_pres__C3_FE_R0b,owner_legacy,mayor_pres,8,C3_FE_R0b,ar_Z_pres_coalition_cycle_specific_Serv,-0.00235487681983215,0.0211010798781865,-0.111599824910692,0.911144732723078,TRUE,-0.0437129933810776,0.0390032397414133,pres,Serv,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_mayor_coalition_cycle_specific_Agro,0.724596569850445,0.0879028887944682,8.24314854480692,2.07269595348769e-16,TRUE,0.552306907813288,0.896886231887603,mayor,Agro,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0681021531380606,0.0647221781056092,-1.05222282579761,0.292742982573689,TRUE,-0.194957622225055,0.0587533159489335,mayor,Ind,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_mayor_coalition_cycle_specific_Infra,-0.852389467837229,0.0839563955265076,-10.1527639733903,5.20710025382623e-24,TRUE,-1.01694400306918,-0.687834932605274,mayor,Infra,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_mayor_coalition_cycle_specific_Serv,-0.916667218286207,0.0716932055774672,-12.7859705937645,6.46354681422399e-37,TRUE,-1.05718590121804,-0.776148535354372,mayor,Serv,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_gov_coalition_cycle_specific_Agro,0.6494737390291,0.0838589287422212,7.7448370587413,1.12950136683935e-14,TRUE,0.485110238694347,0.813837239363854,gov,Agro,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_gov_coalition_cycle_specific_Ind,-0.0164171154642161,0.0703672553809899,-0.233306178780582,0.815532235688431,TRUE,-0.154336936010956,0.121502705082524,gov,Ind,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_gov_coalition_cycle_specific_Infra,-0.194140606590377,0.083577763436937,-2.3228739153431,0.0202217751578849,TRUE,-0.357953022926774,-0.0303281902539805,gov,Infra,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_gov_coalition_cycle_specific_Serv,-0.747260447784608,0.0716701625739388,-10.4263813691464,3.20310483164228e-25,TRUE,-0.887733966429528,-0.606786929139688,gov,Serv,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_pres_coalition_cycle_specific_Agro,0.888181878830666,0.129923251153299,6.8362042278536,9.00188447387084e-12,TRUE,0.633532306570201,1.14283145109113,pres,Agro,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_pres_coalition_cycle_specific_Ind,0.424041743948422,0.1016124360164,4.17312841392745,3.05021856883424e-05,TRUE,0.224881369356279,0.623202118540565,pres,Ind,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_pres_coalition_cycle_specific_Infra,-0.371336085683197,0.0884929135782681,-4.19622397622569,2.75624065288648e-05,TRUE,-0.544782196296603,-0.197889975069791,pres,Infra,89009,5570
owner_legacy__mayor_gov_pres__none,owner_legacy,mayor_gov_pres,12,none,ar_Z_pres_coalition_cycle_specific_Serv,-0.244817100115966,0.123746416757852,-1.97837728582499,0.0479353606337507,TRUE,-0.487360076961356,-0.00227412327057702,pres,Serv,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_mayor_coalition_cycle_specific_Agro,-0.012460651433593,0.00955169070808809,-1.30454930068471,0.192100269481755,TRUE,-0.0311819652214456,0.00626066235425969,mayor,Agro,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0268754370274989,0.00991804414062659,-2.709751705723,0.00675397429881553,TRUE,-0.046314803543127,-0.00743607051187078,mayor,Ind,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0202461579165829,0.0128501018113699,-1.5755640082687,0.115183117680778,TRUE,-0.0454323574668679,0.00494004163370212,mayor,Infra,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_mayor_coalition_cycle_specific_Serv,-0.0157496831937525,0.0113483557336343,-1.38783834093899,0.165241798815633,TRUE,-0.0379924604316756,0.00649309404417064,mayor,Serv,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_gov_coalition_cycle_specific_Agro,-0.00744459926673231,0.0109957997968405,-0.677040270310434,0.498408525636405,TRUE,-0.0289963668685397,0.0141071683350751,gov,Agro,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_gov_coalition_cycle_specific_Ind,0.0183492414216242,0.0103957344894625,1.76507407343114,0.0776061161591063,TRUE,-0.00202639817772238,0.0387248810209707,gov,Ind,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_gov_coalition_cycle_specific_Infra,0.0385135382923006,0.0135861929870236,2.83475572068538,0.00460259371594102,TRUE,0.0118846000377344,0.0651424765468668,gov,Infra,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_gov_coalition_cycle_specific_Serv,0.0202962291636344,0.0115638210027499,1.75514902546553,0.0792888004466984,TRUE,-0.00236886000175544,0.0429613183290243,gov,Serv,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_pres_coalition_cycle_specific_Agro,0.0143133442055242,0.0193038133339318,0.741477549431364,0.458435205320541,TRUE,-0.023522129928982,0.0521488183400305,pres,Agro,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_pres_coalition_cycle_specific_Ind,-0.020018554361887,0.0166687389412497,-1.20096393809058,0.229816266495025,TRUE,-0.0526892826867365,0.0126521739629625,pres,Ind,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_pres_coalition_cycle_specific_Infra,0.0343127146386956,0.0206902797127244,1.65839781361648,0.0972935137575439,TRUE,-0.00624023359824429,0.0748656628756354,pres,Infra,89009,5570
owner_legacy__mayor_gov_pres__C1_FE,owner_legacy,mayor_gov_pres,12,C1_FE,ar_Z_pres_coalition_cycle_specific_Serv,-0.0362146177936732,0.0208814778375726,-1.73429381173928,0.0829212998067416,TRUE,-0.0771423143553156,0.00471307876796915,pres,Serv,89009,5570
owner_legacy__mayor_gov_pres__C2_FE_R0a,owner_legacy,mayor_gov_pres,12,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Agro,0.0029517546452607,0.00983456044256844,0.300140983676724,0.764080821518075,TRUE,-0.0163239838221735,0.0222274931126948,mayor,Agro,89009,5570
owner_legacy__mayor_gov_pres__C2_FE_R0a,owner_legacy,mayor_gov_pres,12,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Ind,-0.0133974832002,0.0100979966923044,-1.32674664177797,0.184646904729598,TRUE,-0.0331895567171166,0.00639459031671667,mayor,Ind,89009,5570
owner_legacy__mayor_gov_pres__C2_FE_R0a,owner_legacy,mayor_gov_pres,12,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Infra,-0.0114027375065371,0.0130565531782719,-0.8733344360373,0.382518471304588,TRUE,-0.03699358173595,0.0141881067228758,mayor,Infra,89009,5570
owner_legacy__mayor_gov_pres__C2_FE_R0a,owner_legacy,mayor_gov_pres,12,C2_FE_R0a,ar_Z_mayor_coalition_cycle_specific_Serv,-0.00499253101361666,0.0114465991491135,-0.43615845619992,0.662738673981527,TRUE,-0.0274278653458791,0.0174428033186458,mayor,Serv,89009,5570
owner_legacy__mayor_gov_pres__C2_FE_R0a,owner_legacy,mayor_gov_pres,12,C2_FE_R0a,ar_Z_gov_coalition_cycle_specific_Agro,0.012352071186305,0.0111954618996926,1.10331054644956,0.269940001058948,TRUE,-0.00959103413709246,0.0342951765097025,gov,Agro,89009,5570
