muni_id,year,recipient_class,value_dis,n_loans
432143,2005,productive_firm,370469,2
280700,2005,productive_firm,220008,2
410040,2005,productive_firm,4101392,21
420230,2005,productive_firm,255801048,16
432254,2005,productive_firm,1144819,6
310640,2005,productive_firm,2081010,8
230350,2005,productive_firm,537022,6
314650,2005,productive_firm,3780662,17
351510,2005,productive_firm,1825159,9
411095,2005,productive_firm,153592,3
313860,2005,productive_firm,1243000,2
260940,2005,productive_firm,1949365,10
353580,2005,productive_firm,990880,7
290680,2005,productive_firm,1112108,9
431240,2005,productive_firm,2023862,15
431205,2005,productive_firm,897170,6
160060,2005,productive_firm,5046679,12
500020,2005,productive_firm,1553833,10
351970,2005,productive_firm,579023,4
270770,2005,productive_firm,130867,1
411125,2005,productive_firm,544879,6
311340,2005,productive_firm,2504156,13
421460,2005,productive_firm,311750,5
353980,2005,productive_firm,4905070,10
290930,2005,productive_firm,476400,2
292810,2005,productive_firm,324720,3
320220,2005,productive_firm,968593,8
171820,2005,productive_firm,372943,4
410970,2005,productive_firm,2361200,5
431120,2005,productive_firm,1166300,6
150445,2005,productive_firm,265500,1
510310,2005,productive_firm,784808,3
352180,2005,productive_firm,289500,2
354515,2005,productive_firm,1096863,6
421270,2005,productive_firm,319592,3
350700,2005,productive_firm,4386688,12
240120,2005,productive_firm,2342238,2
354070,2005,productive_firm,4036065,22
240860,2005,productive_firm,1350950,2
312380,2005,productive_firm,103990,1
420080,2005,productive_firm,352670,5
431030,2005,productive_firm,209600,2
353530,2005,productive_firm,2753431,10
315220,2005,productive_firm,128970,1
313930,2005,productive_firm,113440,1
351230,2005,productive_firm,1413259,3
261000,2005,productive_firm,139500,1
240240,2005,productive_firm,47000,1
150180,2005,productive_firm,1382380,2
352270,2005,productive_firm,546320,6
310285,2005,productive_firm,560514,4
510010,2005,productive_firm,664800,2
291740,2005,productive_firm,89100,1
320405,2005,productive_firm,1283774,5
261360,2005,productive_firm,1873730,10
430340,2005,productive_firm,459698,2
251080,2005,productive_firm,278991,2
150130,2005,productive_firm,4125136,11
430760,2005,productive_firm,1325080,11
351750,2005,productive_firm,1665810,10
430912,2005,public_entity,110000,1
315460,2005,productive_firm,11981735,16
260270,2005,productive_firm,536070,6
420190,2005,productive_firm,1503262,11
317052,2005,productive_firm,226447,3
354640,2005,productive_firm,1979450,15
260620,2005,productive_firm,310627,3
313250,2005,productive_firm,160000,1
521220,2005,productive_firm,406565,5
420519,2005,productive_firm,91800,1
311320,2005,productive_firm,544693,4
130190,2005,productive_firm,1208700,5
312840,2005,productive_firm,68400,1
421540,2005,productive_firm,2126152,18
350590,2005,productive_firm,9509229,30
431036,2005,productive_firm,242400,2
311995,2005,productive_firm,1120600,9
410630,2005,productive_firm,2321337,10
410640,2005,productive_firm,5770893,21
352190,2005,productive_firm,946800,4
431630,2005,productive_firm,716701,5
520880,2005,productive_firm,286196,2
313560,2005,productive_firm,139200,2
290830,2005,productive_firm,103204,3
317200,2005,productive_firm,5802515,26
431060,2005,financial_institution,1729054,7
410850,2005,productive_firm,1601107,9
320334,2005,productive_firm,1595583,9
320060,2005,productive_firm,3650421,16
412160,2005,productive_firm,1188846,6
292120,2005,productive_firm,122535,1
350400,2005,productive_firm,2785970,13
316570,2005,productive_firm,83520,1
412650,2005,productive_firm,1216882,9
510320,2005,productive_firm,881079,6
520510,2005,productive_firm,3519488232,22
420757,2005,productive_firm,2586758,12
350930,2005,productive_firm,728302,3
430850,2005,productive_firm,1773482,13
421003,2005,productive_firm,1154393,8
270320,2005,productive_firm,709929,2
352350,2005,productive_firm,3739905,16
316940,2005,productive_firm,1153240,7
431310,2005,productive_firm,2412000,2
431848,2005,productive_firm,89300,1
350300,2005,productive_firm,113000,1
420520,2005,productive_firm,308131,4
330350,2005,productive_firm,275147883,53
260190,2005,productive_firm,482435,6
431860,2005,productive_firm,1497197,3
510460,2005,productive_firm,10668942,6
355690,2005,productive_firm,10078433,16
430940,2005,productive_firm,3794189,14
313270,2005,productive_firm,529086,3
280570,2005,productive_firm,549717,6
351640,2005,productive_firm,1112896607,10
430230,2005,productive_firm,202383,2
411430,2005,productive_firm,1049539,10
315100,2005,productive_firm,230400,2
231340,2005,productive_firm,798612,9
211120,2005,productive_firm,6752950,15
291730,2005,productive_firm,125100,1
230960,2005,productive_firm,2516457,16
351940,2005,productive_firm,385560,1
355100,2005,productive_firm,7433823,21
260890,2005,productive_firm,533914,2
430620,2005,productive_firm,637946,5
350540,2005,productive_firm,258020,2
351520,2005,productive_firm,151875,2
411373,2005,productive_firm,4822405,9
350120,2005,productive_firm,1396280,3
351670,2005,productive_firm,1118489,6
330020,2005,productive_firm,9045016,20
312690,2005,productive_firm,132000,1
355060,2005,productive_firm,1325730,7
251620,2005,productive_firm,1232730,8
230280,2005,productive_firm,408648,6
430064,2005,productive_firm,403000,8
171575,2005,productive_firm,54384,1
290250,2005,productive_firm,173875,1
412395,2005,productive_firm,27290,2
355080,2005,productive_firm,47981,1
280360,2005,productive_firm,168300,1
520800,2005,productive_firm,1296797,6
420127,2005,productive_firm,196800,2
432180,2005,productive_firm,492660,5
421300,2005,productive_firm,1195660,9
431395,2005,productive_firm,414549,3
317120,2005,productive_firm,2314880,8
350290,2005,productive_firm,26003,1
354770,2005,productive_firm,137600,2
351240,2005,productive_firm,14918138,19
431262,2005,productive_firm,98800,1
292880,2005,productive_firm,913590,7
352680,2005,productive_firm,9465315,31
432140,2005,productive_firm,313762,2
312290,2005,productive_firm,371840,4
520030,2005,productive_firm,1985494,2
411535,2005,productive_firm,179550,1
270880,2005,productive_firm,393536,1
412780,2005,productive_firm,90720,1
431840,2005,productive_firm,4569460,4
431235,2005,productive_firm,283100,2
421205,2005,productive_firm,1239480,4
500525,2005,productive_firm,110200,1
421725,2005,productive_firm,233017,3
421470,2005,productive_firm,362799,5
290500,2005,productive_firm,151650,1
350380,2005,productive_firm,2168439,12
431937,2005,productive_firm,623040,4
353290,2005,productive_firm,10719144,14
261410,2005,productive_firm,284114,3
351450,2005,productive_firm,359903,4
432100,2005,productive_firm,312550,2
110005,2005,productive_firm,648611,3
500400,2005,productive_firm,181800,2
411870,2005,productive_firm,386000,1
412150,2005,productive_firm,806100,1
520540,2005,productive_firm,616950,5
353470,2005,productive_firm,7455190,22
310460,2005,productive_firm,485400,2
410880,2005,productive_firm,397780,4
354670,2005,productive_firm,7658892,6
330370,2005,productive_firm,1191731,7
270380,2005,productive_firm,72999,1
510100,2005,productive_firm,99000,1
270710,2005,productive_firm,101700,1
315490,2005,productive_firm,431954,6
411950,2005,productive_firm,1778990,10
353260,2005,productive_firm,640470,4
500150,2005,productive_firm,2431481,2
430235,2005,productive_firm,601352,5
293050,2005,productive_firm,443837,4
350710,2005,productive_firm,249070,3
355645,2005,productive_firm,166682,3
313820,2005,productive_firm,13784971,26
521160,2005,productive_firm,173700,2
431365,2005,productive_firm,196435,2
240260,2005,productive_firm,575005,2
431610,2005,productive_firm,21744,1
510800,2005,productive_firm,438800,2
521565,2005,productive_firm,123750,1
520547,2005,productive_firm,268211,1
270644,2005,productive_firm,255650,2
150680,2005,productive_firm,988843,4
110080,2005,productive_firm,416045,3
130170,2005,productive_firm,278186,3
320490,2005,productive_firm,1782072726,7
500620,2005,productive_firm,2042941,15
510267,2005,productive_firm,10455400,3
410370,2005,productive_firm,5539513,10
110040,2005,productive_firm,124848,1
316150,2005,productive_firm,977198,5
354430,2005,productive_firm,533022,3
291780,2005,productive_firm,167592,3
431730,2005,productive_firm,608047,6
421315,2005,productive_firm,172996,2
320305,2005,productive_firm,338240,4
411390,2005,productive_firm,143100,2
291955,2005,productive_firm,1851565,9
355130,2005,productive_firm,7276602,16
315400,2005,productive_firm,307779,4
432380,2005,productive_firm,180400,2
351840,2005,productive_firm,1898600,7
410360,2005,productive_firm,5229203,11
430360,2005,productive_firm,1596762,2
353550,2005,productive_firm,15592090,33
420060,2005,productive_firm,257980,3
311360,2005,productive_firm,767700,3
280760,2005,productive_firm,363820,2
430170,2005,productive_firm,535971,4
352740,2005,productive_firm,6285298,14
314690,2005,productive_firm,2610493,15
250060,2005,productive_firm,1166272,9
430950,2005,productive_firm,160008,1
150013,2005,productive_firm,770000,5
314760,2005,productive_firm,945914,4
411210,2005,productive_firm,663520,4
431403,2005,productive_firm,436740,2
421060,2005,productive_firm,1166697,11
315660,2005,productive_firm,2419575,6
420030,2005,productive_firm,244984,1
420370,2005,productive_firm,1842274,11
351015,2005,productive_firm,133200,1
421220,2005,productive_firm,698008,2
311550,2005,productive_firm,257615,2
353600,2005,productive_firm,192128,1
352850,2005,productive_firm,3762434,19
431445,2005,productive_firm,75000,1
421545,2005,productive_firm,1205881,9
314410,2005,productive_firm,900989,5
431517,2005,productive_firm,340000,2
350460,2005,productive_firm,1553760,4
421310,2005,productive_firm,392787,3
412700,2005,productive_firm,106470,1
350450,2005,productive_firm,1761541,9
293290,2005,productive_firm,11897034121,9
315800,2005,productive_firm,90220,1
140010,2005,productive_firm,598169,4
330080,2005,productive_firm,497910,6
431265,2005,productive_firm,380046,5
500800,2005,productive_firm,246658,2
431238,2005,productive_firm,8814584,3
430676,2005,productive_firm,3858471,8
250630,2005,productive_firm,1310358,9
261640,2005,productive_firm,4048461,10
431820,2005,productive_firm,5455058,8
316540,2005,productive_firm,109980,1
351250,2005,productive_firm,85500,1
293220,2005,productive_firm,70000,2
411790,2005,productive_firm,2545820409,37
110140,2005,productive_firm,62550,1
314740,2005,productive_firm,2953916,9
330227,2005,productive_firm,108962,2
354860,2005,productive_firm,106000,2
420010,2005,productive_firm,1160610,5
412570,2005,productive_firm,4122506,15
260010,2005,productive_firm,580048,4
410460,2005,productive_firm,80002,1
231180,2005,productive_firm,1982340,10
110092,2005,productive_firm,163649,1
231410,2005,productive_firm,556950,6
510020,2005,productive_firm,438880,4
230780,2005,productive_firm,246000,2
330550,2005,productive_firm,250885,2
411560,2005,productive_firm,3037635,16
160050,2005,productive_firm,263714,2
353790,2005,productive_firm,7380,1
352000,2005,productive_firm,794723,10
521973,2005,productive_firm,94874,1
522140,2005,productive_firm,978597,6
410965,2005,productive_firm,91200,1
315960,2005,productive_firm,1004051413,12
500793,2005,productive_firm,2914623,6
410860,2005,productive_firm,747500,6
411575,2005,productive_firm,1262834,2
430915,2005,productive_firm,235840,2
430463,2005,productive_firm,756505,6
431650,2005,productive_firm,985000,4
320340,2005,productive_firm,115006,1
292200,2005,productive_firm,11645443228,5
521730,2005,productive_firm,191230,3
314730,2005,productive_firm,1610475,6
261310,2005,productive_firm,906490,4
320280,2005,productive_firm,1107607,10
520890,2005,productive_firm,1162436,7
510525,2005,productive_firm,680785569,10
431800,2005,productive_firm,5209082,11
352410,2005,productive_firm,2625119,15
130380,2005,productive_firm,18000,1
430786,2005,productive_firm,79996,1
411710,2005,productive_firm,763262,4
500295,2005,productive_firm,252800,1
350850,2005,productive_firm,6190946,11
320332,2005,productive_firm,105579,3
316830,2005,productive_firm,100800,1
311930,2005,productive_firm,925557,9
311840,2005,productive_firm,1445000,3
260210,2005,productive_firm,78395,1
150470,2005,productive_firm,1360213,6
316960,2005,productive_firm,3835252,3
220260,2005,productive_firm,88200,1
410410,2005,productive_firm,904320,4
330185,2005,productive_firm,558426,3
261450,2005,productive_firm,133600,2
521030,2005,productive_firm,382185,1
293010,2005,productive_firm,464670,5
350780,2005,productive_firm,141750,2
420500,2005,productive_firm,2570425,15
320190,2005,public_entity,1199960,9
430420,2005,productive_firm,955097,8
330520,2005,productive_firm,738419,4
411050,2005,productive_firm,250200,2
352660,2005,productive_firm,690745,3
313960,2005,productive_firm,69300,1
311800,2005,productive_firm,2384724,11
430005,2005,productive_firm,2638028,10
420710,2005,productive_firm,538229,5
411605,2005,productive_firm,1208384,11
411960,2005,productive_firm,637900,4
430645,2005,productive_firm,73800,1
350580,2005,productive_firm,448157,4
510490,2005,productive_firm,68800,1
313940,2005,productive_firm,1561686,20
317100,2005,productive_firm,135658,2
120035,2005,productive_firm,60000,1
330310,2005,productive_firm,351270,2
411980,2005,productive_firm,794804,8
411020,2005,productive_firm,770000,4
150506,2005,productive_firm,114792,1
260120,2005,productive_firm,919345,10
330390,2005,productive_firm,5593000,10
355500,2005,productive_firm,2844644,12
410520,2005,productive_firm,608300,3
411845,2005,productive_firm,394582,4
260810,2005,productive_firm,399009,5
432166,2005,productive_firm,3269061,16
312830,2005,productive_firm,390002,5
220115,2005,productive_firm,1202500,2
431190,2005,productive_firm,461646,1
353215,2005,productive_firm,50008,1
410820,2005,productive_firm,88800,2
355230,2005,productive_firm,4335097,8
431975,2005,productive_firm,333950,2
351690,2005,productive_firm,2750541,7
520010,2005,productive_firm,55200,1
291950,2005,productive_firm,624200,2
320240,2005,productive_firm,3297190,11
431250,2005,productive_firm,736776,2
350440,2005,productive_firm,1037289,6
312080,2005,productive_firm,243789,2
411150,2005,productive_firm,3697226,6
311100,2005,productive_firm,186120,1
330610,2005,productive_firm,1310457,4
420675,2005,productive_firm,177442,1
500720,2005,productive_firm,2664162,4
351519,2005,productive_firm,5853320,6
410050,2005,productive_firm,588079,3
313710,2005,productive_firm,815542,4
410570,2005,productive_firm,82800,1
110015,2005,productive_firm,1080300,7
420450,2005,productive_firm,1413080,12
521930,2005,productive_firm,478405,4
420490,2005,productive_firm,381830,3
314670,2005,productive_firm,188800,2
110070,2005,productive_firm,363600,2
260345,2005,productive_firm,596215,6
521370,2005,productive_firm,117200,1
291630,2005,productive_firm,751195,3
312190,2005,productive_firm,49700,1
351570,2005,productive_firm,5011011,13
421280,2005,productive_firm,3594297,11
420690,2005,productive_firm,1850494,14
310010,2005,productive_firm,411530,4
315480,2005,productive_firm,568196,3
150085,2005,productive_firm,375708,2
314500,2005,productive_firm,3248774,6
431261,2005,productive_firm,254000,2
410790,2005,productive_firm,2429128,1
430240,2005,productive_firm,113040,2
430550,2005,productive_firm,60004,1
421770,2005,productive_firm,788505,8
310710,2005,productive_firm,568925,5
231130,2005,productive_firm,50024,1
292525,2005,productive_firm,320000,1
171420,2005,productive_firm,418824,2
355190,2005,productive_firm,418240,3
313630,2005,productive_firm,974280,6
330290,2005,productive_firm,401000,2
351270,2005,productive_firm,908526,4
421910,2005,productive_firm,542051,3
520480,2005,productive_firm,343000,1
312300,2005,productive_firm,1236500,3
351100,2005,productive_firm,946410,5
261250,2005,productive_firm,306733,4
420440,2005,productive_firm,434400,4
431053,2005,productive_firm,46781,1
411745,2005,productive_firm,243000,2
330515,2005,productive_firm,883674,8
521460,2005,productive_firm,7786216819,8
520970,2005,productive_firm,164700,2
311530,2005,productive_firm,3164689,17
352040,2005,productive_firm,548971,4
421780,2005,productive_firm,1749438,14
353860,2005,productive_firm,108800,1
412853,2005,productive_firm,1660550,4
410920,2005,productive_firm,428037,2
411830,2005,productive_firm,860837,5
521000,2005,productive_firm,350038,4
351830,2005,productive_firm,361526,4
311110,2005,productive_firm,258574,6
420395,2005,productive_firm,1336007,6
350100,2005,productive_firm,4206974,14
355290,2005,productive_firm,143608,2
421440,2005,productive_firm,658385,4
230410,2005,productive_firm,1897084,8
420200,2005,productive_firm,3675528,8
420005,2005,productive_firm,343707,3
431000,2005,productive_firm,604360495,8
354170,2005,productive_firm,2535645,9
411180,2005,productive_firm,1492479,8
171200,2005,productive_firm,386400,2
430010,2005,productive_firm,548950,3
316100,2005,productive_firm,573507,6
291800,2005,productive_firm,6667139,25
430925,2005,productive_firm,875023,5
421755,2005,productive_firm,302400,2
431177,2005,productive_firm,39225,1
412500,2005,productive_firm,2014262,2
430465,2005,productive_firm,1717958,1
320230,2005,productive_firm,250000,1
316440,2005,productive_firm,367920,3
353710,2005,productive_firm,4577609,19
280480,2005,productive_firm,2166173,9
314015,2005,productive_firm,130500,1
260560,2005,productive_firm,80000,1
261090,2005,productive_firm,429174,3
355470,2005,productive_firm,596700,3
352360,2005,productive_firm,3047734,4
350670,2005,productive_firm,127995,1
521250,2005,productive_firm,11359823,17
432080,2005,productive_firm,640915,5
250320,2005,productive_firm,1310829804,19
330050,2005,productive_firm,218298,3
420800,2005,productive_firm,338550,4
520400,2005,productive_firm,256000,1
354370,2005,productive_firm,526800,3
430066,2005,productive_firm,211016,3
431640,2005,productive_firm,314930,3
352090,2005,productive_firm,257670,2
430880,2005,productive_firm,400200,2
412788,2005,productive_firm,5771820,4
312360,2005,productive_firm,126000,1
316292,2005,productive_firm,592000,1
310590,2005,productive_firm,2148880,9
421340,2005,productive_firm,760348,8
431225,2005,productive_firm,662000,3
420340,2005,productive_firm,110670,1
412800,2005,productive_firm,617550,2
240820,2005,productive_firm,40800,1
420810,2005,productive_firm,364030,3
350800,2005,productive_firm,288426,2
350960,2005,productive_firm,503333714,14
210610,2005,productive_firm,1607744,4
412560,2005,productive_firm,368605,4
240970,2005,productive_firm,130771,1
241040,2005,productive_firm,230810,1
420330,2005,productive_firm,1019800,5
510515,2005,productive_firm,1722286,12
280120,2005,productive_firm,110800,1
316250,2005,productive_firm,334935,4
510860,2005,productive_firm,729719,4
313010,2005,productive_firm,807760,5
330010,2005,productive_firm,682452855,19
315280,2005,productive_firm,2597784,5
430087,2005,productive_firm,94998,1
210540,2005,productive_firm,3199600,6
313110,2005,productive_firm,747000,2
315720,2005,productive_firm,2135039138,16
353240,2005,productive_firm,134730,1
430355,2005,productive_firm,758999,4
150812,2005,productive_firm,1553706,6
292500,2005,productive_firm,404409,2
230930,2005,productive_firm,63040,2
421810,2005,productive_firm,193500,1
320440,2005,productive_firm,652005,3
310600,2005,productive_firm,275850,2
355680,2005,productive_firm,681942,6
355630,2005,productive_firm,324024,2
314280,2005,productive_firm,150000,1
421700,2005,productive_firm,5517520,7
313862,2005,productive_firm,198000,1
110032,2005,productive_firm,503828,4
330230,2005,productive_firm,66529,1
110009,2005,productive_firm,144000,1
291750,2005,productive_firm,535555,4
250520,2005,productive_firm,182004,1
412460,2005,productive_firm,640000,2
311430,2005,productive_firm,525487,4
310190,2005,productive_firm,1011502,7
432185,2005,productive_firm,308000,2
432195,2005,productive_firm,1218000,3
351220,2005,productive_firm,190560,3
500430,2005,productive_firm,439700,3
352500,2005,productive_firm,3040534,12
352585,2005,productive_firm,291100,2
350860,2005,productive_firm,1005000,4
412865,2005,productive_firm,154408,1
352150,2005,productive_firm,4650258,1
421790,2005,productive_firm,1096476,8
410200,2005,productive_firm,3739109,5
354105,2005,productive_firm,1449000,3
311250,2005,productive_firm,1212900,4
354820,2005,productive_firm,136800,1
171488,2005,productive_firm,683950,3
351950,2005,productive_firm,70960,1
250910,2005,productive_firm,110740,1
251230,2005,productive_firm,20800,1
521310,2005,productive_firm,233100,2
330440,2005,productive_firm,121600,1
351020,2005,productive_firm,2053582,5
110147,2005,productive_firm,7985550,1
350970,2005,productive_firm,840105,5
315310,2005,productive_firm,121250,2
351170,2005,productive_firm,2711900,7
350740,2005,productive_firm,2923812,7
291940,2005,productive_firm,1151100,5
421590,2005,productive_firm,217903,2
310940,2005,productive_firm,1016951,6
150220,2005,productive_firm,1228376,7
421610,2005,productive_firm,814021,5
110028,2005,productive_firm,1642434,11
310300,2005,productive_firm,157146,2
351850,2005,productive_firm,157950,1
420910,2005,financial_institution,54910,2
350810,2005,productive_firm,472018,2
211290,2005,productive_firm,306347,2
355210,2005,productive_firm,684162,6
320290,2005,productive_firm,435752,2
316850,2005,productive_firm,74400,1
150808,2005,productive_firm,46872,1
310860,2005,productive_firm,132300,1
430310,2005,public_entity,900424,1
310510,2005,productive_firm,365814,4
420545,2005,productive_firm,915276,10
354240,2005,productive_firm,233100,2
261530,2005,productive_firm,838809,8
355610,2005,productive_firm,1194500,8
411880,2005,productive_firm,392000,2
231140,2005,productive_firm,2554753,6
311180,2005,productive_firm,284960,4
314300,2005,productive_firm,2355808,4
510680,2005,productive_firm,51200,1
314505,2005,productive_firm,767293,7
430467,2005,productive_firm,5e+05,1
431850,2005,productive_firm,191700,1
421635,2005,productive_firm,475274,4
412796,2005,productive_firm,1688650,8
314470,2005,productive_firm,1017632,5
240230,2005,productive_firm,876543,8
110013,2005,productive_firm,594511,4
432135,2005,productive_firm,121550,1
291210,2005,productive_firm,58000,1
291560,2005,productive_firm,257490,2
354400,2005,productive_firm,603041,4
410670,2005,productive_firm,275200,1
420100,2005,productive_firm,120000,2
314560,2005,productive_firm,238550,3
150565,2005,productive_firm,305100,2
521300,2005,productive_firm,1753716,13
230440,2005,public_entity,8955501,2
412750,2005,productive_firm,588750,4
510650,2005,productive_firm,2490830,7
354530,2005,productive_firm,945669,2
320460,2005,productive_firm,324744,2
431935,2005,productive_firm,70000,1
352170,2005,productive_firm,148800,2
316553,2005,productive_firm,763243,5
412450,2005,productive_firm,338453,3
354900,2005,productive_firm,26055,2
317010,2005,financial_institution,208000,2
431695,2005,productive_firm,261000,1
260650,2005,productive_firm,63900,1
420665,2005,productive_firm,1428944,6
350745,2005,productive_firm,130260,1
430511,2005,productive_firm,767412,3
260470,2005,productive_firm,343404,3
280320,2005,productive_firm,1307384,6
432170,2005,public_entity,240000,2
291710,2005,productive_firm,441600,3
353540,2005,productive_firm,197600,1
354180,2005,productive_firm,20013403,13
312370,2005,productive_firm,105507,2
431960,2005,productive_firm,369558,3
500100,2005,productive_firm,635600,2
220870,2005,productive_firm,134405,2
410442,2005,productive_firm,343346,2
431242,2005,productive_firm,55022,1
330060,2005,productive_firm,147900,1
350925,2005,productive_firm,2240183,10
313900,2005,productive_firm,810500,6
250190,2005,productive_firm,194700,1
311455,2005,productive_firm,267210,1
430597,2005,productive_firm,425600,1
510125,2005,productive_firm,235778,2
410160,2005,productive_firm,837128,5
313360,2005,productive_firm,1664695,11
316557,2005,productive_firm,2e+05,1
500330,2005,productive_firm,139200,1
354760,2005,productive_firm,87300,1
292990,2005,productive_firm,583400,2
230730,2005,productive_firm,1075336,7
311787,2005,productive_firm,809360,3
150345,2005,productive_firm,1669001,2
150360,2005,productive_firm,74205,1
421650,2005,productive_firm,409709,4
500540,2005,productive_firm,1046110,5
410800,2005,productive_firm,503200,2
430140,2005,productive_firm,293400,2
520440,2005,productive_firm,105300,1
510279,2005,productive_firm,230000,1
430120,2005,productive_firm,635170,5
230630,2005,productive_firm,84000,2
315300,2005,productive_firm,163680,3
313060,2005,productive_firm,143000,2
521440,2005,productive_firm,146714,2
412670,2005,productive_firm,350000,2
330452,2005,productive_firm,314490,2
431915,2005,productive_firm,101840,1
420205,2005,productive_firm,412211,5
270230,2005,productive_firm,1884618,3
421835,2005,productive_firm,224999,2
410510,2005,productive_firm,452336,4
411100,2005,productive_firm,1e+05,1
410425,2005,productive_firm,310000,1
522230,2005,productive_firm,392000,1
350340,2005,productive_firm,194002,2
521925,2005,productive_firm,108800,1
431300,2005,productive_firm,209880,2
431335,2005,productive_firm,129744,1
420510,2005,productive_firm,743130,6
421680,2005,productive_firm,886208,4
430870,2005,productive_firm,22520,1
430070,2005,productive_firm,283431,3
313750,2005,productive_firm,72000,1
150178,2005,productive_firm,240000,1
431460,2005,productive_firm,3345242,9
292970,2005,productive_firm,98175,1
432132,2005,productive_firm,161100,1
314860,2005,productive_firm,133200,1
316070,2005,productive_firm,123200,1
355270,2005,productive_firm,204000,3
354840,2005,productive_firm,101080,1
280230,2005,productive_firm,1331773,14
500560,2005,productive_firm,362700,2
261230,2005,productive_firm,109500,2
430320,2005,productive_firm,256500,1
260845,2005,productive_firm,105600,1
521040,2005,productive_firm,204647,2
412730,2005,productive_firm,12053754,27
170700,2005,productive_firm,702595,5
292930,2005,productive_firm,2272267,4
410020,2005,productive_firm,213880,2
353760,2005,productive_firm,598500,2
431520,2005,productive_firm,402400,4
230970,2005,productive_firm,294120,2
150500,2005,productive_firm,105300,1
521483,2005,productive_firm,72640,2
260850,2005,productive_firm,4092336,4
520090,2005,productive_firm,104400,1
353880,2005,productive_firm,313328,4
432150,2005,productive_firm,444837,3
521400,2005,productive_firm,4098165,5
421620,2005,productive_firm,3465796,9
431275,2005,productive_firm,185796,2
330575,2005,productive_firm,1065250,6
431171,2005,productive_firm,103050,1
110045,2005,productive_firm,501135,4
312880,2005,productive_firm,608654,6
312420,2005,productive_firm,191960,2
421885,2005,productive_firm,260999,2
150160,2005,productive_firm,194002,1
432290,2005,productive_firm,23805,1
350030,2005,productive_firm,196245,3
510140,2005,productive_firm,768841,4
350660,2005,productive_firm,522201,3
313040,2005,productive_firm,1194720,6
312950,2005,productive_firm,340650,3
330560,2005,productive_firm,107550,1
330380,2005,productive_firm,3314998,4
261470,2005,productive_firm,121114,1
510523,2005,productive_firm,408800,4
354060,2005,productive_firm,2753794,11
172120,2005,productive_firm,256371,1
311880,2005,productive_firm,108659,2
430513,2005,productive_firm,4698277,1
320265,2005,productive_firm,109600,1
411930,2005,productive_firm,715020,3
354995,2005,productive_firm,196829,2
350635,2005,productive_firm,513390,4
430960,2005,productive_firm,201600,1
170305,2005,productive_firm,946800,1
320501,2005,productive_firm,152501,3
311000,2005,productive_firm,541600,2
412540,2005,productive_firm,261000,1
353660,2005,productive_firm,369350,4
280380,2005,productive_firm,136000,1
351480,2005,productive_firm,95321,1
411420,2005,productive_firm,1009384041,7
291450,2005,productive_firm,224100,1
292730,2005,productive_firm,217710,3
510305,2005,productive_firm,258240,1
355490,2005,productive_firm,139500,1
311230,2005,productive_firm,364324,4
292040,2005,productive_firm,150000,1
290020,2005,productive_firm,1576585,2
292303,2005,productive_firm,499200,1
220770,2005,productive_firm,211165,2
170550,2005,productive_firm,496200,5
231330,2005,productive_firm,333900,2
315630,2005,productive_firm,538936,6
330450,2005,productive_firm,344743,2
411190,2005,productive_firm,1788192,8
313350,2005,productive_firm,1302800,8
510724,2005,productive_firm,198800,1
351540,2005,productive_firm,217000,2
351290,2005,productive_firm,475000,1
316700,2005,productive_firm,483200,2
354360,2005,productive_firm,415000,1
312640,2005,productive_firm,90692,1
313310,2005,productive_firm,563976,3
241340,2005,productive_firm,124600,1
510517,2005,productive_firm,190199,3
352980,2005,productive_firm,444611,4
314050,2005,productive_firm,927550,7
312410,2005,productive_firm,2394900,6
314950,2005,productive_firm,232816,2
510590,2005,productive_firm,1393036,2
292480,2005,productive_firm,112200,1
351080,2005,productive_firm,440182,4
211000,2005,productive_firm,569520,3
292595,2005,productive_firm,3e+05,2
432020,2005,productive_firm,137700,1
292530,2005,productive_firm,1507500,2
280600,2005,productive_firm,84730,2
312120,2005,productive_firm,530400,1
353510,2005,productive_firm,111750,1
500348,2005,productive_firm,175500,1
410190,2005,productive_firm,159120,1
312660,2005,productive_firm,73800,2
320010,2005,productive_firm,643732,3
520250,2005,productive_firm,2857460,4
312900,2005,productive_firm,655776,8
320300,2005,productive_firm,493999,5
350560,2005,productive_firm,328950,2
130330,2005,productive_firm,371743,2
510170,2005,productive_firm,160080,1
317057,2005,productive_firm,418610,2
353490,2005,productive_firm,1237935,3
316860,2005,productive_firm,4281122,14
310160,2005,productive_firm,5089606,11
430697,2005,productive_firm,172000,1
500755,2005,productive_firm,2e+05,1
353500,2005,productive_firm,275310,4
312390,2005,productive_firm,151113,2
431770,2005,productive_firm,3500005,1
311450,2005,productive_firm,734400,1
316040,2005,productive_firm,503100,6
354750,2005,productive_firm,19278,1
510360,2005,productive_firm,1768000,1
420215,2005,productive_firm,134744,2
430380,2005,productive_firm,198740,3
431930,2005,productive_firm,154105,1
350220,2005,productive_firm,210000,1
220800,2005,productive_firm,816111,6
430466,2005,productive_firm,1371388,2
420090,2005,productive_firm,40004,1
430755,2005,productive_firm,1284732,6
350640,2005,productive_firm,135180,4
317050,2005,productive_firm,83170,1
431220,2005,productive_firm,139988,1
311280,2005,productive_firm,274500,2
412440,2005,productive_firm,1007187,6
521270,2005,productive_firm,13948456,6
312500,2005,productive_firm,117600,1
410975,2005,productive_firm,351000,1
