muni_id,year,cycle,n_mt,n_mt_contemp,slack_share
280620,2009,2013,1298,1298,1
280620,2010,2013,1464,1464,1
280620,2011,2013,1600,1600,1
280620,2012,2013,1372,1372,1
280620,2013,2017,1394,1394,1
280620,2014,2017,1414,1414,1
280620,2015,2017,1381,1381,1
280620,2016,2017,1255,1255,1
280620,2017,2017,1387,1387,1
280630,2002,2005,529,529,1
280630,2003,2005,520,520,1
280630,2004,2005,540,540,1
280630,2005,2009,707,707,1
280630,2006,2009,880,880,1
280630,2007,2009,928,928,1
280630,2008,2009,745,745,1
280630,2009,2013,797,797,1
280630,2010,2013,872,872,1
280630,2011,2013,857,857,1
280630,2012,2013,635,635,1
280630,2013,2017,806,806,1
280630,2014,2017,714,714,1
280630,2015,2017,882,882,1
280630,2016,2017,836,836,1
280630,2017,2017,859,859,1
280640,2002,2005,303,303,1
280640,2003,2005,305,305,1
280640,2004,2005,332,332,1
280640,2005,2009,330,330,1
280640,2006,2009,348,348,1
280640,2007,2009,355,355,1
280640,2008,2009,388,388,1
280640,2009,2013,582,582,1
280640,2010,2013,573,573,1
280640,2011,2013,628,628,1
280640,2012,2013,483,483,1
280640,2013,2017,525,525,1
280640,2014,2017,494,494,1
280640,2015,2017,555,555,1
280640,2016,2017,528,528,1
280640,2017,2017,620,620,1
280650,2002,2005,229,229,1
280650,2003,2005,235,235,1
280650,2004,2005,220,220,1
280650,2005,2009,279,279,1
280650,2006,2009,251,251,1
280650,2007,2009,260,260,1
280650,2008,2009,368,368,1
280650,2009,2013,371,371,1
280650,2010,2013,356,356,1
280650,2011,2013,371,371,1
280650,2012,2013,393,393,1
280650,2013,2017,381,381,1
280650,2014,2017,384,384,1
280650,2015,2017,431,431,1
280650,2016,2017,365,365,1
280650,2017,2017,531,531,1
280660,2002,2005,398,398,1
280660,2003,2005,417,417,1
280660,2004,2005,501,501,1
280660,2005,2009,513,513,1
280660,2006,2009,389,389,1
280660,2007,2009,509,509,1
280660,2008,2009,700,700,1
280660,2009,2013,815,815,1
280660,2010,2013,896,896,1
280660,2011,2013,911,911,1
280660,2012,2013,753,753,1
280660,2013,2017,708,708,1
280660,2014,2017,642,642,1
280660,2015,2017,796,796,1
280660,2016,2017,556,556,1
280660,2017,2017,793,793,1
280670,2002,2005,8591,8591,1
280670,2003,2005,7890,7890,1
280670,2004,2005,8615,8615,1
280670,2005,2009,9258,9258,1
280670,2006,2009,10915,10915,1
280670,2007,2009,14056,14056,1
280670,2008,2009,12474,12474,1
280670,2009,2013,13868,13868,1
280670,2010,2013,11546,11546,1
280670,2011,2013,13010,13010,1
280670,2012,2013,13162,13162,1
280670,2013,2017,17448,17448,1
280670,2014,2017,12044,12044,1
280670,2015,2017,14440,14440,1
280670,2016,2017,11752,11752,1
280670,2017,2017,13176,13176,1
280680,2002,2005,106,106,1
280680,2003,2005,537,537,1
280680,2004,2005,635,635,1
280680,2005,2009,738,738,1
280680,2006,2009,800,800,1
280680,2007,2009,743,743,1
280680,2008,2009,782,782,1
280680,2009,2013,645,645,1
280680,2010,2013,731,731,1
280680,2011,2013,817,817,1
280680,2012,2013,709,709,1
280680,2013,2017,914,914,1
280680,2014,2017,930,930,1
280680,2015,2017,908,908,1
280680,2016,2017,1000,1000,1
280680,2017,2017,915,915,1
280690,2002,2005,131,131,1
280690,2003,2005,168,168,1
280690,2004,2005,184,184,1
280690,2005,2009,209,209,1
280690,2006,2009,182,182,1
280690,2007,2009,212,212,1
280690,2008,2009,236,236,1
280690,2009,2013,280,280,1
280690,2010,2013,309,309,1
280690,2011,2013,318,318,1
280690,2012,2013,272,272,1
280690,2013,2017,351,351,1
280690,2014,2017,377,377,1
280690,2015,2017,398,398,1
280690,2016,2017,393,393,1
280690,2017,2017,458,458,1
280700,2002,2005,198,198,1
280700,2003,2005,216,216,1
280700,2004,2005,321,321,1
280700,2005,2009,332,332,1
280700,2006,2009,366,366,1
280700,2007,2009,402,402,1
280700,2008,2009,409,409,1
280700,2009,2013,409,409,1
280700,2010,2013,428,428,1
280700,2011,2013,428,428,1
280700,2012,2013,398,398,1
280700,2013,2017,458,458,1
280700,2014,2017,429,429,1
280700,2015,2017,483,483,1
280700,2016,2017,430,430,1
280700,2017,2017,456,456,1
280710,2002,2005,1365,1365,1
280710,2003,2005,1628,1628,1
280710,2004,2005,1644,1644,1
280710,2005,2009,1858,1858,1
280710,2006,2009,2495,2495,1
280710,2007,2009,3313,3313,1
280710,2008,2009,3492,3492,1
280710,2009,2013,3189,3189,1
280710,2010,2013,3662,3662,1
280710,2011,2013,4914,4914,1
280710,2012,2013,4671,4671,1
280710,2013,2017,5292,5292,1
280710,2014,2017,5298,5298,1
280710,2015,2017,4786,4786,1
280710,2016,2017,4297,4297,1
280710,2017,2017,4293,4293,1
280720,2002,2005,466,466,1
280720,2003,2005,536,536,1
280720,2004,2005,549,549,1
280720,2005,2009,578,578,1
280720,2006,2009,652,652,1
280720,2007,2009,712,712,1
280720,2008,2009,768,768,1
280720,2009,2013,740,740,1
280720,2010,2013,781,781,1
280720,2011,2013,785,785,1
280720,2012,2013,783,783,1
280720,2013,2017,809,809,1
280720,2014,2017,771,771,1
280720,2015,2017,770,770,1
280720,2016,2017,541,541,1
280720,2017,2017,694,694,1
280730,2002,2005,242,242,1
280730,2003,2005,246,246,1
280730,2004,2005,257,257,1
280730,2005,2009,295,295,1
280730,2006,2009,308,308,1
280730,2007,2009,322,322,1
280730,2008,2009,339,339,1
280730,2009,2013,371,371,1
280730,2010,2013,452,452,1
280730,2011,2013,354,354,1
280730,2012,2013,352,352,1
280730,2013,2017,329,329,1
280730,2014,2017,298,298,1
280730,2015,2017,354,354,1
280730,2016,2017,386,386,1
280730,2017,2017,377,377,1
280740,2002,2005,1886,1886,1
280740,2003,2005,2010,2010,1
280740,2004,2005,1848,1848,1
280740,2005,2009,2064,2064,1
280740,2006,2009,2425,2425,1
280740,2007,2009,2537,2537,1
280740,2008,2009,2697,2697,1
280740,2009,2013,3093,3093,1
280740,2010,2013,3620,3620,1
280740,2011,2013,3774,3774,1
280740,2012,2013,4124,4124,1
280740,2013,2017,4441,4441,1
280740,2014,2017,4584,4584,1
280740,2015,2017,4488,4488,1
280740,2016,2017,4028,4028,1
280740,2017,2017,4204,4204,1
280750,2002,2005,487,487,1
280750,2003,2005,506,506,1
280750,2004,2005,525,525,1
280750,2005,2009,740,740,1
280750,2006,2009,731,731,1
280750,2007,2009,644,644,1
280750,2008,2009,579,579,1
280750,2009,2013,760,760,1
280750,2010,2013,801,801,1
280750,2011,2013,832,832,1
280750,2012,2013,961,961,1
280750,2013,2017,915,915,1
280750,2014,2017,920,920,1
280750,2015,2017,905,905,1
280750,2016,2017,944,944,1
280750,2017,2017,874,874,1
280760,2002,2005,854,854,1
280760,2003,2005,1098,1098,1
280760,2004,2005,1117,1117,1
280760,2005,2009,1333,1333,1
280760,2006,2009,1307,1307,1
280760,2007,2009,1460,1460,1
280760,2008,2009,1359,1359,1
280760,2009,2013,1536,1536,1
280760,2010,2013,1578,1578,1
280760,2011,2013,1731,1731,1
280760,2012,2013,1913,1913,1
280760,2013,2017,2144,2144,1
280760,2014,2017,2399,2399,1
280760,2015,2017,2024,2024,1
280760,2016,2017,1876,1876,1
280760,2017,2017,1824,1824,1
290010,2002,2005,290,290,1
290010,2003,2005,287,287,1
290010,2004,2005,296,296,1
290010,2005,2009,394,394,1
290010,2006,2009,387,387,1
290010,2007,2009,423,423,1
290010,2008,2009,526,526,1
290010,2009,2013,568,568,1
290010,2010,2013,580,580,1
290010,2011,2013,598,598,1
290010,2012,2013,512,512,1
290010,2013,2017,620,620,1
290010,2014,2017,768,768,1
290010,2015,2017,497,497,1
290010,2016,2017,676,676,1
290010,2017,2017,661,661,1
290020,2002,2005,509,509,1
290020,2003,2005,545,545,1
290020,2004,2005,371,371,1
290020,2005,2009,457,457,1
290020,2006,2009,488,488,1
290020,2007,2009,986,986,1
290020,2008,2009,716,716,1
290020,2009,2013,862,862,1
290020,2010,2013,1000,1000,1
290020,2011,2013,235,235,1
290020,2012,2013,1052,1052,1
290020,2013,2017,1287,1287,1
290020,2014,2017,1141,1141,1
290020,2015,2017,1388,1388,1
290020,2016,2017,1443,1443,1
290020,2017,2017,1234,1234,1
290030,2002,2005,356,356,1
290030,2003,2005,427,427,1
290030,2004,2005,473,473,1
290030,2005,2009,533,533,1
290030,2006,2009,513,513,1
290030,2007,2009,554,554,1
290030,2008,2009,611,611,1
290030,2009,2013,706,706,1
290030,2010,2013,723,723,1
290030,2011,2013,766,766,1
290030,2012,2013,561,561,1
290030,2013,2017,752,752,1
290030,2014,2017,780,780,1
290030,2015,2017,731,731,1
290030,2016,2017,744,744,1
290030,2017,2017,814,814,1
290035,2002,2005,360,360,1
290035,2003,2005,473,473,1
290035,2004,2005,476,476,1
290035,2005,2009,466,466,1
290035,2006,2009,481,481,1
290035,2007,2009,485,485,1
290035,2008,2009,304,304,1
290035,2009,2013,703,703,1
290035,2010,2013,576,576,1
290035,2011,2013,738,738,1
290035,2012,2013,544,544,1
290035,2013,2017,605,605,1
290035,2014,2017,578,578,1
290035,2015,2017,552,552,1
290035,2016,2017,106,106,1
290035,2017,2017,725,725,1
290040,2002,2005,574,574,1
290040,2003,2005,561,561,1
290040,2004,2005,575,575,1
290040,2005,2009,506,506,1
290040,2006,2009,702,702,1
290040,2007,2009,844,844,1
290040,2008,2009,774,774,1
290040,2009,2013,872,872,1
290040,2010,2013,850,850,1
290040,2011,2013,898,898,1
290040,2012,2013,860,860,1
290040,2013,2017,995,995,1
290040,2014,2017,1039,1039,1
290040,2015,2017,1093,1093,1
290040,2016,2017,1007,1007,1
290040,2017,2017,1034,1034,1
290050,2002,2005,221,221,1
290050,2003,2005,275,275,1
290050,2004,2005,292,292,1
290050,2005,2009,362,362,1
290050,2006,2009,399,399,1
290050,2007,2009,463,463,1
290050,2008,2009,418,418,1
290050,2009,2013,694,694,1
290050,2010,2013,678,678,1
290050,2011,2013,741,741,1
290050,2012,2013,687,687,1
290050,2013,2017,479,479,1
290050,2014,2017,407,407,1
290050,2015,2017,455,455,1
290050,2016,2017,409,409,1
290050,2017,2017,101,101,1
290060,2002,2005,288,288,1
290060,2003,2005,408,408,1
290060,2004,2005,354,354,1
290060,2005,2009,399,399,1
290060,2006,2009,350,350,1
290060,2007,2009,359,359,1
290060,2008,2009,335,335,1
290060,2009,2013,408,408,1
290060,2010,2013,339,339,1
290060,2011,2013,411,411,1
290060,2012,2013,388,388,1
290060,2013,2017,479,479,1
290060,2014,2017,530,530,1
290060,2015,2017,194,194,1
290060,2016,2017,388,388,1
290060,2017,2017,451,451,1
290070,2002,2005,9865,9865,1
290070,2003,2005,13603,13603,1
290070,2004,2005,17783,17783,1
290070,2005,2009,13182,13182,1
290070,2006,2009,14230,14230,1
290070,2007,2009,14869,14869,1
290070,2008,2009,14787,14787,1
290070,2009,2013,17365,17365,1
290070,2010,2013,20196,20196,1
290070,2011,2013,22482,22482,1
290070,2012,2013,22750,22750,1
290070,2013,2017,22831,22831,1
290070,2014,2017,24697,24697,1
290070,2015,2017,23865,23865,1
290070,2016,2017,23180,23180,1
290070,2017,2017,23077,23077,1
290080,2002,2005,1341,1341,1
290080,2003,2005,1397,1397,1
290080,2004,2005,1365,1365,1
290080,2005,2009,1536,1536,1
290080,2006,2009,1575,1575,1
290080,2007,2009,1594,1594,1
290080,2008,2009,1616,1616,1
290080,2009,2013,1523,1523,1
290080,2010,2013,1395,1395,1
290080,2011,2013,1430,1430,1
290080,2012,2013,1489,1489,1
290080,2013,2017,1618,1618,1
290080,2014,2017,1513,1513,1
290080,2015,2017,1537,1537,1
290080,2016,2017,1412,1412,1
290080,2017,2017,1577,1577,1
290090,2002,2005,397,397,1
290090,2003,2005,363,363,1
290090,2004,2005,388,388,1
290090,2005,2009,425,425,1
290090,2006,2009,399,399,1
290090,2007,2009,406,406,1
290090,2008,2009,401,401,1
290090,2009,2013,402,402,1
290090,2010,2013,399,399,1
290090,2011,2013,439,439,1
290090,2012,2013,362,362,1
290090,2013,2017,436,436,1
290090,2014,2017,490,490,1
290090,2015,2017,443,443,1
290090,2016,2017,357,357,1
290090,2017,2017,387,387,1
290100,2002,2005,1424,1424,1
290100,2003,2005,1658,1658,1
290100,2004,2005,1880,1880,1
290100,2005,2009,1937,1937,1
290100,2006,2009,2371,2371,1
290100,2007,2009,2548,2548,1
290100,2008,2009,2682,2682,1
290100,2009,2013,2996,2996,1
290100,2010,2013,3375,3375,1
290100,2011,2013,3676,3676,1
290100,2012,2013,3480,3480,1
290100,2013,2017,3646,3646,1
290100,2014,2017,3259,3259,1
290100,2015,2017,3783,3783,1
290100,2016,2017,2927,2927,1
290100,2017,2017,3334,3334,1
290110,2002,2005,5927,5927,1
290110,2003,2005,3254,3254,1
290110,2004,2005,3043,3043,1
290110,2005,2009,3530,3530,1
290110,2006,2009,3205,3205,1
290110,2007,2009,3789,3789,1
290110,2008,2009,3201,3201,1
290110,2009,2013,3838,3838,1
290110,2010,2013,3356,3356,1
290110,2011,2013,3423,3423,1
290110,2012,2013,3509,3509,1
290110,2013,2017,3806,3806,1
290110,2014,2017,2897,2897,1
290110,2015,2017,2714,2714,1
290110,2016,2017,2237,2237,1
290110,2017,2017,2576,2576,1
290115,2002,2005,246,246,1
290115,2003,2005,253,253,1
290115,2004,2005,351,351,1
290115,2005,2009,327,327,1
290115,2006,2009,361,361,1
290115,2007,2009,706,706,1
290115,2008,2009,649,649,1
290115,2009,2013,765,765,1
290115,2010,2013,719,719,1
290115,2011,2013,813,813,1
290115,2012,2013,698,698,1
290115,2013,2017,670,670,1
290115,2014,2017,723,723,1
290115,2015,2017,676,676,1
290115,2016,2017,577,577,1
290115,2017,2017,539,539,1
290120,2002,2005,923,923,1
290120,2003,2005,882,882,1
290120,2004,2005,946,946,1
290120,2005,2009,810,810,1
290120,2006,2009,868,868,1
290120,2007,2009,1058,1058,1
290120,2008,2009,1122,1122,1
290120,2009,2013,998,998,1
290120,2010,2013,1039,1039,1
290120,2011,2013,5855,5855,1
290120,2012,2013,6573,6573,1
290120,2013,2017,996,996,1
290120,2014,2017,1112,1112,1
290120,2015,2017,1221,1221,1
290120,2016,2017,1079,1079,1
290120,2017,2017,1302,1302,1
290130,2002,2005,408,408,1
290130,2003,2005,526,526,1
290130,2004,2005,119,119,1
290130,2005,2009,367,367,1
290130,2006,2009,505,505,1
290130,2007,2009,806,806,1
290130,2008,2009,864,864,1
290130,2009,2013,914,914,1
290130,2010,2013,964,964,1
290130,2011,2013,818,818,1
290130,2012,2013,714,714,1
290130,2013,2017,877,877,1
290130,2014,2017,916,916,1
290130,2015,2017,887,887,1
290130,2016,2017,784,784,1
290130,2017,2017,981,981,1
290135,2002,2005,858,858,1
290135,2003,2005,1053,1053,1
290135,2004,2005,1415,1415,1
290135,2005,2009,1593,1593,1
290135,2006,2009,1664,1664,1
290135,2007,2009,1746,1746,1
290135,2008,2009,1874,1874,1
290135,2009,2013,1512,1512,1
290135,2010,2013,1774,1774,1
290135,2011,2013,1879,1879,1
290135,2012,2013,1625,1625,1
290135,2013,2017,1867,1867,1
290135,2014,2017,1871,1871,1
290135,2015,2017,1916,1916,1
290135,2016,2017,1726,1726,1
290135,2017,2017,1780,1780,1
290140,2002,2005,170,170,1
290140,2003,2005,205,205,1
290140,2004,2005,236,236,1
290140,2005,2009,703,703,1
290140,2006,2009,854,854,1
290140,2007,2009,953,953,1
290140,2008,2009,881,881,1
290140,2009,2013,1008,1008,1
290140,2010,2013,960,960,1
290140,2011,2013,1017,1017,1
290140,2012,2013,941,941,1
290140,2013,2017,1052,1052,1
290140,2014,2017,980,980,1
290140,2015,2017,1050,1050,1
290140,2016,2017,1016,1016,1
290140,2017,2017,1044,1044,1
290150,2002,2005,83,83,1
290150,2003,2005,184,184,1
290150,2004,2005,48,48,1
290150,2005,2009,48,48,1
290150,2006,2009,58,58,1
290150,2007,2009,56,56,1
290150,2008,2009,179,179,1
290150,2009,2013,587,587,1
290150,2010,2013,593,593,1
290150,2011,2013,669,669,1
290150,2012,2013,743,743,1
290150,2013,2017,779,779,1
290150,2014,2017,534,534,1
290150,2015,2017,722,722,1
290150,2016,2017,769,769,1
290150,2017,2017,851,851,1
290160,2002,2005,274,274,1
290160,2003,2005,290,290,1
290160,2004,2005,303,303,1
290160,2005,2009,360,360,1
290160,2006,2009,463,463,1
290160,2007,2009,450,450,1
290160,2008,2009,354,354,1
290160,2009,2013,576,576,1
290160,2010,2013,619,619,1
290160,2011,2013,652,652,1
290160,2012,2013,542,542,1
290160,2013,2017,734,734,1
290160,2014,2017,767,767,1
290160,2015,2017,872,872,1
290160,2016,2017,685,685,1
290160,2017,2017,743,743,1
290170,2002,2005,521,521,1
290170,2003,2005,543,543,1
290170,2004,2005,551,551,1
290170,2005,2009,646,646,1
290170,2006,2009,639,639,1
290170,2007,2009,636,636,1
290170,2008,2009,561,561,1
290170,2009,2013,597,597,1
290170,2010,2013,625,625,1
290170,2011,2013,667,667,1
290170,2012,2013,662,662,1
290170,2013,2017,633,633,1
290170,2014,2017,730,730,1
290170,2015,2017,746,746,1
290170,2016,2017,661,661,1
290170,2017,2017,736,736,1
290180,2002,2005,57,57,1
290180,2003,2005,117,117,1
290180,2004,2005,431,431,1
290180,2005,2009,429,429,1
290180,2006,2009,449,449,1
290180,2007,2009,450,450,1
290180,2008,2009,505,505,1
290180,2009,2013,496,496,1
290180,2010,2013,72,72,1
290180,2011,2013,501,501,1
290180,2012,2013,508,508,1
290180,2013,2017,583,583,1
290180,2014,2017,622,622,1
290180,2015,2017,622,622,1
290180,2016,2017,631,631,1
290180,2017,2017,586,586,1
290190,2002,2005,314,314,1
290190,2003,2005,494,494,1
290190,2004,2005,559,559,1
290190,2005,2009,498,498,1
290190,2006,2009,609,609,1
290190,2007,2009,700,700,1
290190,2008,2009,763,763,1
290190,2009,2013,181,181,1
290190,2010,2013,943,943,1
290190,2011,2013,868,868,1
290190,2012,2013,830,830,1
290190,2013,2017,848,848,1
290190,2014,2017,798,798,1
290190,2015,2017,899,899,1
290190,2016,2017,821,821,1
290190,2017,2017,861,861,1
290195,2002,2005,278,278,1
290195,2003,2005,307,307,1
290195,2004,2005,400,400,1
290195,2005,2009,433,433,1
290195,2006,2009,423,423,1
290195,2007,2009,405,405,1
290195,2008,2009,395,395,1
290195,2009,2013,444,444,1
290195,2010,2013,411,411,1
290195,2011,2013,429,429,1
290195,2012,2013,407,407,1
290195,2013,2017,422,422,1
290195,2014,2017,421,421,1
290195,2015,2017,409,409,1
290195,2016,2017,377,377,1
290195,2017,2017,385,385,1
290200,2002,2005,554,554,1
290200,2003,2005,553,553,1
290200,2004,2005,636,636,1
290200,2005,2009,654,654,1
290200,2006,2009,787,787,1
290200,2007,2009,824,824,1
290200,2008,2009,860,860,1
290200,2009,2013,1027,1027,1
290200,2010,2013,1073,1073,1
290200,2011,2013,1060,1060,1
290200,2012,2013,1220,1220,1
290200,2013,2017,1464,1464,1
290200,2014,2017,1321,1321,1
290200,2015,2017,1065,1065,1
290200,2016,2017,1101,1101,1
290200,2017,2017,1278,1278,1
290205,2002,2005,112,112,1
290205,2003,2005,135,135,1
290205,2004,2005,156,156,1
290205,2005,2009,145,145,1
290205,2006,2009,210,210,1
290205,2007,2009,378,378,1
290205,2008,2009,235,235,1
290205,2009,2013,238,238,1
290205,2010,2013,692,692,1
290205,2011,2013,846,846,1
290205,2012,2013,536,536,1
290205,2013,2017,929,929,1
290205,2014,2017,927,927,1
290205,2015,2017,958,958,1
290205,2016,2017,1381,1381,1
290205,2017,2017,829,829,1
290210,2002,2005,1654,1654,1
290210,2003,2005,1834,1834,1
290210,2004,2005,1986,1986,1
290210,2005,2009,1950,1950,1
290210,2006,2009,2170,2170,1
290210,2007,2009,2166,2166,1
290210,2008,2009,2286,2286,1
290210,2009,2013,2298,2298,1
290210,2010,2013,2434,2434,1
290210,2011,2013,2597,2597,1
290210,2012,2013,2638,2638,1
290210,2013,2017,2560,2560,1
290210,2014,2017,2714,2714,1
290210,2015,2017,2580,2580,1
290210,2016,2017,2541,2541,1
290210,2017,2017,2738,2738,1
290220,2002,2005,252,252,1
290220,2003,2005,295,295,1
290220,2004,2005,496,496,1
290220,2005,2009,474,474,1
290220,2006,2009,679,679,1
290220,2007,2009,441,441,1
290220,2008,2009,560,560,1
290220,2009,2013,557,557,1
290220,2010,2013,591,591,1
290220,2011,2013,498,498,1
290220,2012,2013,447,447,1
290220,2013,2017,606,606,1
290220,2014,2017,763,763,1
290220,2015,2017,733,733,1
290220,2016,2017,648,648,1
290220,2017,2017,584,584,1
290225,2002,2005,748,748,1
290225,2003,2005,722,722,1
290225,2004,2005,673,673,1
290225,2005,2009,599,599,1
290225,2006,2009,691,691,1
290225,2007,2009,659,659,1
290225,2008,2009,1378,1378,1
290225,2009,2013,835,835,1
290225,2010,2013,746,746,1
290225,2011,2013,896,896,1
290225,2012,2013,651,651,1
290225,2013,2017,784,784,1
290225,2014,2017,772,772,1
290225,2015,2017,864,864,1
290225,2016,2017,293,293,1
290225,2017,2017,723,723,1
290230,2002,2005,394,394,1
290230,2003,2005,389,389,1
290230,2004,2005,380,380,1
290230,2005,2009,452,452,1
290230,2006,2009,467,467,1
290230,2007,2009,482,482,1
290230,2008,2009,361,361,1
290230,2009,2013,444,444,1
290230,2010,2013,441,441,1
290230,2011,2013,485,485,1
290230,2012,2013,347,347,1
290230,2013,2017,470,470,1
290230,2014,2017,440,440,1
290230,2015,2017,460,460,1
290230,2016,2017,355,355,1
290230,2017,2017,498,498,1
290240,2002,2005,506,506,1
290240,2003,2005,585,585,1
290240,2004,2005,143,143,1
290240,2005,2009,217,217,1
290240,2006,2009,672,672,1
290240,2007,2009,704,704,1
290240,2008,2009,690,690,1
290240,2009,2013,543,543,1
290240,2010,2013,819,819,1
290240,2011,2013,1031,1031,1
290240,2012,2013,730,730,1
290240,2013,2017,804,804,1
290240,2014,2017,840,840,1
290240,2015,2017,993,993,1
290240,2016,2017,947,947,1
290240,2017,2017,983,983,1
290250,2002,2005,34,34,1
290250,2003,2005,63,63,1
290250,2004,2005,76,76,1
290250,2005,2009,560,560,1
290250,2006,2009,507,507,1
290250,2007,2009,498,498,1
290250,2008,2009,526,526,1
290250,2009,2013,551,551,1
290250,2010,2013,594,594,1
290250,2011,2013,623,623,1
290250,2012,2013,644,644,1
290250,2013,2017,757,757,1
290250,2014,2017,832,832,1
290250,2015,2017,797,797,1
290250,2016,2017,716,716,1
290250,2017,2017,865,865,1
290260,2002,2005,711,711,1
290260,2003,2005,718,718,1
290260,2004,2005,734,734,1
290260,2005,2009,776,776,1
290260,2006,2009,732,732,1
290260,2007,2009,802,802,1
290260,2008,2009,831,831,1
290260,2009,2013,845,845,1
290260,2010,2013,837,837,1
290260,2011,2013,893,893,1
290260,2012,2013,955,955,1
290260,2013,2017,902,902,1
290260,2014,2017,926,926,1
290260,2015,2017,894,894,1
290260,2016,2017,862,862,1
290260,2017,2017,947,947,1
290265,2002,2005,243,243,1
290265,2003,2005,275,275,1
290265,2004,2005,263,263,1
290265,2005,2009,380,380,1
290265,2006,2009,626,626,1
290265,2007,2009,675,675,1
290265,2008,2009,687,687,1
290265,2009,2013,695,695,1
290265,2010,2013,695,695,1
290265,2011,2013,730,730,1
290265,2012,2013,713,713,1
290265,2013,2017,625,625,1
290265,2014,2017,655,655,1
290265,2015,2017,655,655,1
290265,2016,2017,622,622,1
290265,2017,2017,644,644,1
290270,2002,2005,1744,1744,1
290270,2003,2005,1654,1654,1
290270,2004,2005,1697,1697,1
290270,2005,2009,1853,1853,1
290270,2006,2009,1921,1921,1
290270,2007,2009,2100,2100,1
290270,2008,2009,2257,2257,1
290270,2009,2013,2096,2096,1
290270,2010,2013,2110,2110,1
290270,2011,2013,2449,2449,1
290270,2012,2013,2471,2471,1
290270,2013,2017,2629,2629,1
290270,2014,2017,2582,2582,1
290270,2015,2017,2637,2637,1
290270,2016,2017,2578,2578,1
290270,2017,2017,2474,2474,1
290280,2002,2005,439,439,1
290280,2003,2005,574,574,1
290280,2004,2005,823,823,1
290280,2005,2009,999,999,1
290280,2006,2009,1152,1152,1
290280,2007,2009,1227,1227,1
290280,2008,2009,1297,1297,1
290280,2009,2013,1344,1344,1
290280,2010,2013,1438,1438,1
290280,2011,2013,1574,1574,1
290280,2012,2013,1603,1603,1
290280,2013,2017,1651,1651,1
290280,2014,2017,1868,1868,1
290280,2015,2017,1806,1806,1
290280,2016,2017,1594,1594,1
290280,2017,2017,1673,1673,1
290290,2002,2005,1195,1195,1
290290,2003,2005,1256,1256,1
290290,2004,2005,1429,1429,1
290290,2005,2009,1757,1757,1
290290,2006,2009,1834,1834,1
290290,2007,2009,1830,1830,1
290290,2008,2009,1792,1792,1
290290,2009,2013,2139,2139,1
290290,2010,2013,1911,1911,1
290290,2011,2013,2341,2341,1
290290,2012,2013,2270,2270,1
290290,2013,2017,2704,2704,1
290290,2014,2017,2609,2609,1
290290,2015,2017,2737,2737,1
290290,2016,2017,2457,2457,1
290290,2017,2017,2611,2611,1
290300,2002,2005,438,438,1
290300,2003,2005,417,417,1
290300,2004,2005,284,284,1
290300,2005,2009,264,264,1
290300,2006,2009,329,329,1
290300,2007,2009,359,359,1
290300,2008,2009,362,362,1
290300,2009,2013,571,571,1
290300,2010,2013,597,597,1
290300,2011,2013,719,719,1
290300,2012,2013,648,648,1
290300,2013,2017,591,591,1
290300,2014,2017,642,642,1
290300,2015,2017,666,666,1
290300,2016,2017,656,656,1
290300,2017,2017,699,699,1
290310,2002,2005,589,589,1
290310,2003,2005,564,564,1
290310,2004,2005,469,469,1
290310,2005,2009,619,619,1
290310,2006,2009,521,521,1
290310,2007,2009,552,552,1
290310,2008,2009,551,551,1
290310,2009,2013,510,510,1
290310,2010,2013,547,547,1
290310,2011,2013,595,595,1
290310,2012,2013,663,663,1
290310,2013,2017,643,643,1
290310,2014,2017,2069,2069,1
290310,2015,2017,889,889,1
290310,2016,2017,565,565,1
290310,2017,2017,522,522,1
290320,2002,2005,12765,12765,1
290320,2003,2005,15481,15481,1
290320,2004,2005,13148,13148,1
290320,2005,2009,15609,15609,1
290320,2006,2009,16098,16098,1
290320,2007,2009,17798,17798,1
290320,2008,2009,18840,18840,1
290320,2009,2013,21176,21176,1
290320,2010,2013,23960,23960,1
290320,2011,2013,25443,25443,1
290320,2012,2013,25767,25767,1
290320,2013,2017,28041,28041,1
290320,2014,2017,29860,29860,1
290320,2015,2017,30559,30559,1
290320,2016,2017,26051,26051,1
290320,2017,2017,28271,28271,1
290323,2002,2005,218,218,1
290323,2003,2005,393,393,1
290323,2004,2005,350,350,1
290323,2005,2009,404,404,1
290323,2006,2009,428,428,1
290323,2007,2009,432,432,1
290323,2008,2009,579,579,1
290323,2009,2013,508,508,1
290323,2010,2013,545,545,1
290323,2011,2013,604,604,1
290323,2012,2013,666,666,1
290323,2013,2017,707,707,1
290323,2014,2017,669,669,1
290323,2015,2017,685,685,1
290323,2016,2017,662,662,1
290323,2017,2017,651,651,1
290327,2002,2005,345,345,1
290327,2003,2005,893,893,1
290327,2004,2005,1018,1018,1
290327,2005,2009,1006,1006,1
290327,2006,2009,1030,1030,1
290327,2007,2009,1081,1081,1
290327,2008,2009,1081,1081,1
290327,2009,2013,1278,1278,1
290327,2010,2013,1272,1272,1
290327,2011,2013,1502,1502,1
290327,2012,2013,1792,1792,1
290327,2013,2017,1740,1740,1
290327,2014,2017,1525,1525,1
290327,2015,2017,1445,1445,1
290327,2016,2017,1436,1436,1
290327,2017,2017,1569,1569,1
290330,2002,2005,573,573,1
290330,2003,2005,665,665,1
290330,2004,2005,658,658,1
290330,2005,2009,720,720,1
