uf,muni_key,year,value_dis_main,n_loans_main,value_dis_pa,n_loans_pa,in_main,in_pa
RS,MARAU,2006,1249995,2,1249995,2,TRUE,TRUE
RS,MARAU,2012,830022,1,830022,1,TRUE,TRUE
RS,MARAU,2016,1932177,2,1932177,2,TRUE,TRUE
RS,MARIANA PIMENTEL,2008,628700,1,628700,1,TRUE,TRUE
RS,MARIANA PIMENTEL,2011,750000,1,750000,1,TRUE,TRUE
RS,MARIANO MORO,2007,254000,1,254000,1,TRUE,TRUE
RS,MARQUES DE SOUZA,2009,228000,1,228000,1,TRUE,TRUE
RS,MATA,2008,299450,1,299450,1,TRUE,TRUE
RS,MATO CASTELHANO,2003,293271,4,293271,4,TRUE,TRUE
RS,MATO CASTELHANO,2008,299450,1,299450,1,TRUE,TRUE
RS,MATO CASTELHANO,2012,321000,2,321000,2,TRUE,TRUE
RS,MATO CASTELHANO,2014,1250000,1,1250000,1,TRUE,TRUE
RS,MATO LEITAO,2003,278784,1,278784,1,TRUE,TRUE
RS,MATO LEITAO,2009,612000,1,612000,1,TRUE,TRUE
RS,MATO LEITAO,2011,335000,2,335000,2,TRUE,TRUE
RS,MATO LEITAO,2016,2432868,2,2432868,2,TRUE,TRUE
RS,MAXIMILIANO DE ALMEIDA,2010,600000,1,600000,1,TRUE,TRUE
RS,MINAS DO LEAO,2007,350000,1,350000,1,TRUE,TRUE
RS,MINAS DO LEAO,2016,1166560,2,1166560,2,TRUE,TRUE
RS,MIRAGUAI,2010,566000,1,566000,1,TRUE,TRUE
RS,MONTE ALEGRE DOS CAMPOS,2007,550000,1,550000,1,TRUE,TRUE
RS,MONTE BELO DO SUL,2007,500000,1,500000,1,TRUE,TRUE
RS,MONTENEGRO,2005,220762,1,22076,1,TRUE,TRUE
RS,MONTENEGRO,2011,2631000,1,2631000,1,TRUE,TRUE
RS,MONTENEGRO,2012,516840,1,516840,1,TRUE,TRUE
RS,MORRINHOS DO SUL,2007,500000,1,500000,1,TRUE,TRUE
RS,MORRINHOS DO SUL,2011,396000,1,396000,1,TRUE,TRUE
RS,MORRO REDONDO,2010,575000,1,575000,1,TRUE,TRUE
RS,MORRO REUTER,2009,274500,1,274500,1,TRUE,TRUE
RS,MOSTARDAS,2004,550000,4,550000,4,TRUE,TRUE
RS,MOSTARDAS,2008,573400,1,573400,1,TRUE,TRUE
RS,MOSTARDAS,2011,612650,1,612650,1,TRUE,TRUE
RS,MUITOS CAPOES,2009,1250000,1,1250000,1,TRUE,TRUE
RS,MULITERNO,2010,244000,1,244000,1,TRUE,TRUE
RS,MULITERNO,2011,123000,1,123000,1,TRUE,TRUE
RS,NAO-ME-TOQUE,2002,120000,1,120000,1,TRUE,TRUE
RS,NAO-ME-TOQUE,2007,1213880,4,1213880,4,TRUE,TRUE
RS,NAO-ME-TOQUE,2008,240750,1,240750,1,TRUE,TRUE
RS,NAO-ME-TOQUE,2012,272000,1,272000,1,TRUE,TRUE
RS,NAO-ME-TOQUE,2016,2000000,4,2000000,4,TRUE,TRUE
RS,NICOLAU VERGUEIRO,2004,204400,2,204400,2,TRUE,TRUE
RS,NONOAI,2008,413450,1,413450,1,TRUE,TRUE
RS,NONOAI,2010,1250000,1,1250000,1,TRUE,TRUE
RS,NOVA ALVORADA,2009,380250,1,380250,1,TRUE,TRUE
RS,NOVA ALVORADA,2010,380420,1,380420,1,TRUE,TRUE
RS,NOVA ARACA,2002,228792,3,228792,3,TRUE,TRUE
RS,NOVA ARACA,2009,1200000,1,1200000,1,TRUE,TRUE
RS,NOVA BOA VISTA,2008,253500,1,253500,1,TRUE,TRUE
RS,NOVA BOA VISTA,2009,298280,1,298280,1,TRUE,TRUE
RS,NOVA BRESCIA,2009,349996,1,349996,1,TRUE,TRUE
RS,NOVA BRESCIA,2010,700000,1,700000,1,TRUE,TRUE
RS,NOVA CANDELARIA,2009,555000,1,555000,1,TRUE,TRUE
RS,NOVA ESPERANCA DO SUL,2010,759000,1,759000,1,TRUE,TRUE
RS,NOVA HARTZ,2012,1000000,1,1000000,1,TRUE,TRUE
RS,NOVA PADUA,2010,727000,1,727000,1,TRUE,TRUE
RS,NOVA PALMA,2003,447984,3,447984,3,TRUE,TRUE
RS,NOVA PALMA,2010,685500,1,685500,1,TRUE,TRUE
RS,NOVA PETROPOLIS,2007,1250000,1,1250000,1,TRUE,TRUE
RS,NOVA PETROPOLIS,2010,137150,1,137150,1,TRUE,TRUE
RS,NOVA PETROPOLIS,2011,123000,1,123000,1,TRUE,TRUE
RS,NOVA PRATA,2006,920000,1,920000,1,TRUE,TRUE
RS,NOVA PRATA,2012,1187000,1,1187000,1,TRUE,TRUE
RS,NOVA SANTA RITA,2007,4336324121,2,366300,1,TRUE,TRUE
RS,NOVO BARREIRO,2007,341500,1,341500,1,TRUE,TRUE
RS,NOVO CABRAIS,2012,483200,1,483200,1,TRUE,TRUE
RS,NOVO HAMBURGO,2004,1708126,1,1708126,1,TRUE,TRUE
RS,NOVO HAMBURGO,2007,1716000,1,1716000,1,TRUE,TRUE
RS,NOVO HAMBURGO,2012,601720,1,601720,1,TRUE,TRUE
RS,NOVO MACHADO,2009,898298,1,898298,1,TRUE,TRUE
RS,NOVO TIRADENTES,2011,640000,1,640000,1,TRUE,TRUE
RS,NOVO XINGU,2008,200000,1,200000,1,TRUE,TRUE
RS,NOVO XINGU,2009,550000,1,550000,1,TRUE,TRUE
RS,PAIM FILHO,2004,400000,1,400000,1,TRUE,TRUE
RS,PAIM FILHO,2008,253500,1,253500,1,TRUE,TRUE
RS,PAIM FILHO,2009,500000,1,500000,1,TRUE,TRUE
RS,PALMEIRA DAS MISSOES,2009,810750,1,810750,1,TRUE,TRUE
RS,PALMITINHO,2008,299450,1,299450,1,TRUE,TRUE
RS,PALMITINHO,2010,400000,1,400000,1,TRUE,TRUE
RS,PANAMBI,2003,526773,5,526773,5,TRUE,TRUE
RS,PANAMBI,2007,824996,2,824996,2,TRUE,TRUE
RS,PANAMBI,2011,516000,2,516000,2,TRUE,TRUE
RS,PANAMBI,2014,1144135,1,1144135,1,TRUE,TRUE
RS,PANAMBI,2016,3041256,2,3041256,2,TRUE,TRUE
RS,PANTANO GRANDE,2010,995100,1,995100,1,TRUE,TRUE
RS,PARAI,2009,768000,1,768000,1,TRUE,TRUE
RS,PARAISO DO SUL,2009,450000,1,450000,1,TRUE,TRUE
RS,PARECI NOVO,2003,133937,1,133937,1,TRUE,TRUE
RS,PARECI NOVO,2009,850000,1,850000,1,TRUE,TRUE
RS,PARECI NOVO,2010,398000,1,398000,1,TRUE,TRUE
RS,PAROBE,2010,1250000,1,1250000,1,TRUE,TRUE
RS,PASSA SETE,2009,527000,1,527000,1,TRUE,TRUE
RS,PASSO DO SOBRADO,2003,120000,1,120000,1,TRUE,TRUE
RS,PASSO DO SOBRADO,2007,1250000,2,1250000,2,TRUE,TRUE
RS,PASSO DO SOBRADO,2011,123000,1,123000,1,TRUE,TRUE
RS,PASSO DO SOBRADO,2016,997247,2,997247,2,TRUE,TRUE
RS,PASSO FUNDO,2007,3333772,4,3333772,4,TRUE,TRUE
RS,PASSO FUNDO,2008,2804102053,2,,,TRUE,FALSE
RS,PAULO BENTO,2014,550000,1,550000,1,TRUE,TRUE
RS,PAVERAMA,2005,149715,1,149715,1,TRUE,TRUE
RS,PAVERAMA,2007,1130250,2,1130250,2,TRUE,TRUE
RS,PEJUCARA,2007,727880,1,727880,1,TRUE,TRUE
RS,PEJUCARA,2008,350000,1,350000,1,TRUE,TRUE
RS,PEJUCARA,2010,400000,1,400000,1,TRUE,TRUE
RS,PEJUCARA,2012,52772,1,52772,1,TRUE,TRUE
RS,PELOTAS,2002,57844911,1,5784491,1,TRUE,TRUE
RS,PELOTAS,2004,602961272,2,9490413,2,TRUE,TRUE
RS,PELOTAS,2007,3000000,1,3000000,1,TRUE,TRUE
RS,PELOTAS,2008,592387,1,592387,1,TRUE,TRUE
RS,PELOTAS,2016,8000000,4,8000000,4,TRUE,TRUE
RS,PICADA CAFE,2009,1179790,1,1179790,1,TRUE,TRUE
RS,PINHAL DA SERRA,2007,600000,1,600000,1,TRUE,TRUE
RS,PINHAL DA SERRA,2008,400700,1,400700,1,TRUE,TRUE
RS,PINHAL DA SERRA,2014,911120,1,911120,1,TRUE,TRUE
RS,PINHAL GRANDE,2002,363600,1,363600,1,TRUE,TRUE
RS,PINHAL GRANDE,2008,172700,1,172700,1,TRUE,TRUE
RS,PINHAL GRANDE,2010,580000,1,580000,1,TRUE,TRUE
RS,PINHEIRINHO DO VALE,2007,550000,1,550000,1,TRUE,TRUE
RS,PINHEIRINHO DO VALE,2011,123000,1,123000,1,TRUE,TRUE
RS,PINHEIRO MACHADO,2004,1236879,4,1236879,4,TRUE,TRUE
RS,PIRAPO,2010,137150,1,137150,1,TRUE,TRUE
RS,PIRATINI,2007,1122440,1,1122440,1,TRUE,TRUE
RS,PIRATINI,2008,592000,1,592000,1,TRUE,TRUE
RS,PLANALTO,2007,999580,1,999580,1,TRUE,TRUE
RS,POCO DAS ANTAS,2007,500000,1,500000,1,TRUE,TRUE
RS,PONTAO,2006,171000,1,171000,1,TRUE,TRUE
RS,PONTAO,2008,573400,1,573400,1,TRUE,TRUE
RS,PONTAO,2016,718634,2,718634,2,TRUE,TRUE
RS,PONTE PRETA,2009,568000,1,568000,1,TRUE,TRUE
RS,PORTAO,2008,688652062,1,,,TRUE,FALSE
RS,PORTAO,2016,1326380,2,1326380,2,TRUE,TRUE
RS,PORTO ALEGRE,2002,632903861,3,1153000,1,TRUE,TRUE
RS,PORTO ALEGRE,2003,253910357,1,,,TRUE,FALSE
RS,PORTO ALEGRE,2005,5837304701,1,,,TRUE,FALSE
RS,PORTO ALEGRE,2006,9812085,4,,,TRUE,FALSE
RS,PORTO ALEGRE,2007,6638600,4,,,TRUE,FALSE
RS,PORTO ALEGRE,2008,7168186,6,,,TRUE,FALSE
RS,PORTO ALEGRE,2009,13539900,8,,,TRUE,FALSE
RS,PORTO ALEGRE,2010,1539257998,25,,,TRUE,FALSE
RS,PORTO ALEGRE,2011,13963676299,7,2747000,1,TRUE,TRUE
RS,PORTO ALEGRE,2012,404374429,3,4025004,1,TRUE,TRUE
RS,PORTO ALEGRE,2013,1313710998,7,,,TRUE,FALSE
RS,PORTO ALEGRE,2014,5772227684,11,57455842,4,TRUE,TRUE
RS,PORTO ALEGRE,2015,307958634,1,,,TRUE,FALSE
RS,PORTO ALEGRE,2016,416361,1,1554420,1,TRUE,TRUE
RS,PORTO LUCENA,2009,740000,1,740000,1,TRUE,TRUE
RS,PORTO MAUA,2013,759000,1,759000,1,TRUE,TRUE
RS,PORTO VERA CRUZ,2007,580000,1,580000,1,TRUE,TRUE
RS,PORTO VERA CRUZ,2009,253500,1,253500,1,TRUE,TRUE
RS,PORTO XAVIER,2007,990487,4,990487,4,TRUE,TRUE
RS,PORTO XAVIER,2012,246000,1,246000,1,TRUE,TRUE
RS,PROGRESSO,2009,600000,1,600000,1,TRUE,TRUE
RS,PUTINGA,2009,1250000,1,1250000,1,TRUE,TRUE
RS,QUATRO IRMAOS,2011,293800,2,293800,2,TRUE,TRUE
RS,QUINZE DE NOVEMBRO,2009,763000,1,763000,1,TRUE,TRUE
RS,RELVADO,2007,199800,1,199800,1,TRUE,TRUE
RS,RESTINGA SECA,2003,500000,1,500000,1,TRUE,TRUE
RS,RESTINGA SECA,2007,749938,1,749938,1,TRUE,TRUE
RS,RESTINGA SECA,2008,160000,1,160000,1,TRUE,TRUE
RS,RIO DOS INDIOS,2008,999450,2,999450,2,TRUE,TRUE
RS,RIO GRANDE,2002,151682802,3,3555371,3,TRUE,TRUE
RS,RIO GRANDE,2004,346240578,1,3462406,1,TRUE,TRUE
RS,RIO GRANDE,2005,6976180,12,5056074,11,TRUE,TRUE
RS,RIO GRANDE,2008,570197725,1,,,TRUE,FALSE
RS,RIO GRANDE,2015,2957695,1,2957695,1,TRUE,TRUE
RS,RIO GRANDE,2016,2356920,1,8478067,1,TRUE,TRUE
RS,RIO PARDO,2007,1000000,3,1000000,3,TRUE,TRUE
RS,RIO PARDO,2011,1459050,2,1459050,2,TRUE,TRUE
RS,RIOZINHO,2011,203000,1,203000,1,TRUE,TRUE
RS,ROCA SALES,2006,977000,3,977000,3,TRUE,TRUE
RS,ROCA SALES,2008,228000,1,228000,1,TRUE,TRUE
RS,RODEIO BONITO,2012,346880,1,346880,1,TRUE,TRUE
RS,ROLADOR,2010,433900,1,433900,1,TRUE,TRUE
RS,ROLANTE,2007,937400,2,937400,2,TRUE,TRUE
RS,RONDA ALTA,2009,427201,1,427201,1,TRUE,TRUE
RS,RONDA ALTA,2012,246000,1,246000,1,TRUE,TRUE
RS,RONDA ALTA,2016,1016321,2,1016321,2,TRUE,TRUE
RS,RONDINHA,2006,220000,1,220000,1,TRUE,TRUE
RS,RONDINHA,2007,278932,2,278932,2,TRUE,TRUE
RS,RONDINHA,2008,240750,1,240750,1,TRUE,TRUE
RS,ROQUE GONZALES,2009,905450,1,905450,1,TRUE,TRUE
RS,ROSARIO DO SUL,2003,242100,1,242100,1,TRUE,TRUE
RS,ROSARIO DO SUL,2004,57312,1,57312,1,TRUE,TRUE
RS,ROSARIO DO SUL,2007,1234800,3,1234800,3,TRUE,TRUE
RS,ROSARIO DO SUL,2008,456000,1,456000,1,TRUE,TRUE
RS,SAGRADA FAMILIA,2009,650000,1,650000,1,TRUE,TRUE
RS,SALDANHA MARINHO,2008,286700,1,286700,1,TRUE,TRUE
RS,SALTO DO JACUI,2002,300000,2,300000,2,TRUE,TRUE
RS,SALVADOR DO SUL,2007,800000,2,800000,2,TRUE,TRUE
RS,SALVADOR DO SUL,2010,421200,1,421200,1,TRUE,TRUE
RS,SANANDUVA,2008,1250000,1,1250000,1,TRUE,TRUE
RS,SANTA BARBARA DO SUL,2003,783920,4,783920,4,TRUE,TRUE
RS,SANTA BARBARA DO SUL,2010,691766,3,691766,3,TRUE,TRUE
RS,SANTA BARBARA DO SUL,2011,274300,2,274300,2,TRUE,TRUE
RS,SANTA CECILIA DO SUL,2007,130000,1,130000,1,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2004,1500000,1,1500000,1,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2006,417616,1,417616,1,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2007,2795700,1,2795700,1,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2011,292078788,3,3252438,3,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2015,3512747,1,3973050,1,TRUE,TRUE
RS,SANTA CRUZ DO SUL,2016,6979953,4,6979953,4,TRUE,TRUE
RS,SANTA MARGARIDA DO SUL,2012,508000,1,508000,1,TRUE,TRUE
RS,SANTA MARIA,2007,2127150,7,2127150,7,TRUE,TRUE
RS,SANTA MARIA,2008,1788709261,4,1749102,3,TRUE,TRUE
RS,SANTA MARIA,2012,199345775,1,,,TRUE,FALSE
RS,SANTA MARIA DO HERVAL,2009,1205000,1,1205000,1,TRUE,TRUE
RS,SANTA MARIA DO HERVAL,2011,570350,2,570350,2,TRUE,TRUE
RS,SANTA ROSA,2002,225600,1,225600,1,TRUE,TRUE
RS,SANTA ROSA,2006,98400,1,,,TRUE,FALSE
RS,SANTA ROSA,2008,2424800,1,2424800,1,TRUE,TRUE
RS,SANTA ROSA,2010,274300,1,274300,1,TRUE,TRUE
RS,SANTA ROSA,2011,187200,1,187200,1,TRUE,TRUE
RS,SANTA VITORIA DO PALMAR,2002,482000,2,482000,2,TRUE,TRUE
RS,SANTA VITORIA DO PALMAR,2003,532571,1,532571,1,TRUE,TRUE
RS,SANTA VITORIA DO PALMAR,2007,659976,1,659976,1,TRUE,TRUE
RS,SANTA VITORIA DO PALMAR,2008,359442,1,359442,1,TRUE,TRUE
RS,SANTA VITORIA DO PALMAR,2013,4684999993,4,,,TRUE,FALSE
RS,SANTA VITORIA DO PALMAR,2015,2436030999,6,,,TRUE,FALSE
RS,SANTA VITORIA DO PALMAR,2016,29902531775,10,,,TRUE,FALSE
RS,SANTANA DA BOA VISTA,2008,228000,1,228000,1,TRUE,TRUE
RS,SANTANA DA BOA VISTA,2010,443910,1,443910,1,TRUE,TRUE
RS,SANTANA DO LIVRAMENTO,2010,223418700,24,,,TRUE,FALSE
RS,SANTIAGO,2005,190000,1,190000,1,TRUE,TRUE
RS,SANTIAGO,2011,3000000,1,3000000,1,TRUE,TRUE
RS,SANTO ANGELO,2007,1982500,7,1982500,7,TRUE,TRUE
RS,SANTO ANGELO,2008,755450,1,755450,1,TRUE,TRUE
RS,SANTO ANGELO,2012,198000,1,198000,1,TRUE,TRUE
RS,SANTO ANGELO,2015,2177862,1,2177862,1,TRUE,TRUE
RS,SANTO ANTONIO DA PATRULHA,2004,475800,1,475800,1,TRUE,TRUE
RS,SANTO ANTONIO DA PATRULHA,2005,576000,1,,,TRUE,FALSE
RS,SANTO ANTONIO DA PATRULHA,2007,971699,1,971699,1,TRUE,TRUE
RS,SANTO ANTONIO DA PATRULHA,2008,341019558,1,,,TRUE,FALSE
RS,SANTO ANTONIO DA PATRULHA,2012,18089500,2,212000,1,TRUE,TRUE
RS,SANTO ANTONIO DAS MISSOES,2010,1186500,1,1186500,1,TRUE,TRUE
RS,SANTO ANTONIO DO PALMA,2011,550000,1,550000,1,TRUE,TRUE
RS,SANTO ANTONIO DO PLANALTO,2007,468980,3,468980,3,TRUE,TRUE
RS,SANTO ANTONIO DO PLANALTO,2008,126750,1,126750,1,TRUE,TRUE
RS,SANTO ANTONIO DO PLANALTO,2012,132000,1,132000,1,TRUE,TRUE
RS,SANTO AUGUSTO,2011,1234000,1,1234000,1,TRUE,TRUE
RS,SANTO CRISTO,2007,1125000,2,1125000,2,TRUE,TRUE
RS,SANTO EXPEDITO DO SUL,2008,240750,1,240750,1,TRUE,TRUE
RS,SANTO EXPEDITO DO SUL,2009,500000,1,500000,1,TRUE,TRUE
RS,SAO BORJA,2005,442000,1,442000,1,TRUE,TRUE
RS,SAO DOMINGOS DO SUL,2014,460000,1,460000,1,TRUE,TRUE
RS,SAO FRANCISCO DE ASSIS,2003,486472,3,486472,3,TRUE,TRUE
RS,SAO FRANCISCO DE ASSIS,2008,413450,1,413450,1,TRUE,TRUE
RS,SAO FRANCISCO DE ASSIS,2009,424000,1,424000,1,TRUE,TRUE
RS,SAO FRANCISCO DE ASSIS,2010,1245000,1,1245000,1,TRUE,TRUE
RS,SAO FRANCISCO DE PAULA,2007,439250,1,439250,1,TRUE,TRUE
RS,SAO FRANCISCO DE PAULA,2011,533000,1,533000,1,TRUE,TRUE
RS,SAO GABRIEL,2004,751000,1,751000,1,TRUE,TRUE
RS,SAO GABRIEL,2006,2967000,1,2967000,1,TRUE,TRUE
RS,SAO JERONIMO,2007,1247998,1,1247998,1,TRUE,TRUE
RS,SAO JOAO DA URTIGA,2007,196980,1,196980,1,TRUE,TRUE
RS,SAO JOAO DO POLESINE,2010,310200,1,310200,1,TRUE,TRUE
RS,SAO JORGE,2007,579000,1,579000,1,TRUE,TRUE
RS,SAO JORGE,2012,132000,1,132000,1,TRUE,TRUE
RS,SAO JOSE DAS MISSOES,2008,581700,2,581700,2,TRUE,TRUE
RS,SAO JOSE DO HERVAL,2011,246000,1,246000,1,TRUE,TRUE
RS,SAO JOSE DO HERVAL,2014,278000,1,278000,1,TRUE,TRUE
RS,SAO JOSE DO INHACORA,2009,544500,1,544500,1,TRUE,TRUE
RS,SAO JOSE DO INHACORA,2010,274300,1,274300,1,TRUE,TRUE
RS,SAO JOSE DO OURO,2006,736893,4,736893,4,TRUE,TRUE
RS,SAO JOSE DO OURO,2010,269900,1,269900,1,TRUE,TRUE
RS,SAO JOSE DO OURO,2016,896906,2,896906,2,TRUE,TRUE
RS,SAO JOSE DO SUL,2003,251484,1,251484,1,TRUE,TRUE
RS,SAO JOSE DO SUL,2010,137150,1,137150,1,TRUE,TRUE
RS,SAO JOSE DOS AUSENTES,2009,900000,1,900000,1,TRUE,TRUE
RS,SAO LEOPOLDO,2007,6922225,1,6922225,1,TRUE,TRUE
RS,SAO LEOPOLDO,2008,749591,1,749591,1,TRUE,TRUE
RS,SAO LEOPOLDO,2010,24947008,2,4744701,2,TRUE,TRUE
RS,SAO LEOPOLDO,2013,1114760838,1,11147608,1,TRUE,TRUE
RS,SAO LOURENCO DO SUL,2007,53824514,3,1354381,3,TRUE,TRUE
RS,SAO LOURENCO DO SUL,2008,240000,1,240000,1,TRUE,TRUE
RS,SAO LOURENCO DO SUL,2011,246000,1,246000,1,TRUE,TRUE
RS,SAO LUIZ GONZAGA,2011,1209400,1,1209400,1,TRUE,TRUE
RS,SAO MARTINHO,2008,413450,1,413450,1,TRUE,TRUE
RS,SAO MARTINHO,2009,300000,1,300000,1,TRUE,TRUE
RS,SAO MARTINHO,2012,94235,1,94235,1,TRUE,TRUE
RS,SAO MIGUEL DAS MISSOES,2004,604536,1,604536,1,TRUE,TRUE
RS,SAO MIGUEL DAS MISSOES,2008,472150,1,472150,1,TRUE,TRUE
RS,SAO MIGUEL DAS MISSOES,2012,478880,1,478880,1,TRUE,TRUE
RS,SAO PAULO DAS MISSOES,2009,305000,1,305000,1,TRUE,TRUE
RS,SAO PEDRO DA SERRA,2008,400000,1,400000,1,TRUE,TRUE
RS,SAO PEDRO DA SERRA,2009,600000,1,600000,1,TRUE,TRUE
RS,SAO PEDRO DAS MISSOES,2009,700000,1,700000,1,TRUE,TRUE
RS,SAO PEDRO DO BUTIA,2009,585000,1,585000,1,TRUE,TRUE
RS,SAO SEBASTIAO DO CAI,2010,1250000,1,1250000,1,TRUE,TRUE
RS,SAO SEPE,2004,709062,1,709062,1,TRUE,TRUE
RS,SAO SEPE,2010,1250000,1,1250000,1,TRUE,TRUE
RS,SAO VALENTIM,2010,592000,1,592000,1,TRUE,TRUE
RS,SAO VALERIO DO SUL,2004,119848,2,119848,2,TRUE,TRUE
RS,SAO VALERIO DO SUL,2009,597000,1,597000,1,TRUE,TRUE
RS,SAO VALERIO DO SUL,2012,246000,1,246000,1,TRUE,TRUE
RS,SAO VENDELINO,2007,300000,2,300000,2,TRUE,TRUE
RS,SAO VENDELINO,2012,212000,1,212000,1,TRUE,TRUE
RS,SAO VENDELINO,2016,500000,2,500000,2,TRUE,TRUE
RS,SAO VICENTE DO SUL,2014,1600000,2,1600000,2,TRUE,TRUE
RS,SAPIRANGA,2004,559852,1,559852,1,TRUE,TRUE
RS,SAPIRANGA,2007,1454750,1,1454750,1,TRUE,TRUE
RS,SAPIRANGA,2012,1445581435,1,,,TRUE,FALSE
RS,SAPIRANGA,2016,4002099,2,4002099,2,TRUE,TRUE
RS,SAPUCAIA DO SUL,2008,230188199,2,,,TRUE,FALSE
RS,SARANDI,2014,1151400,1,1151400,1,TRUE,TRUE
RS,SEBERI,2007,724500,1,724500,1,TRUE,TRUE
RS,SEBERI,2008,426200,1,426200,1,TRUE,TRUE
RS,SEBERI,2011,444000,2,444000,2,TRUE,TRUE
RS,SEDE NOVA,2007,500000,1,500000,1,TRUE,TRUE
RS,SEDE NOVA,2012,121770,1,121770,1,TRUE,TRUE
RS,SEGREDO,2008,172700,1,172700,1,TRUE,TRUE
RS,SEGREDO,2009,610000,1,610000,1,TRUE,TRUE
RS,SELBACH,2004,286569,2,286569,2,TRUE,TRUE
RS,SELBACH,2008,126750,1,126750,1,TRUE,TRUE
RS,SELBACH,2009,308000,1,308000,1,TRUE,TRUE
RS,SELBACH,2012,132000,1,132000,1,TRUE,TRUE
RS,SEM MUNICIPIO,2008,22405814960,4,,,TRUE,FALSE
RS,SEM MUNICIPIO,2009,332185064,1,,,TRUE,FALSE
RS,SEM MUNICIPIO,2010,127499998,1,,,TRUE,FALSE
RS,SEM MUNICIPIO,2011,94192000,1,,,TRUE,FALSE
RS,SEM MUNICIPIO,2012,124675549642,19,,,TRUE,FALSE
RS,SEM MUNICIPIO,2013,971899998,3,,,TRUE,FALSE
RS,SEM MUNICIPIO,2014,50631421138,5,,,TRUE,FALSE
RS,SEM MUNICIPIO,2015,1537693564,3,,,TRUE,FALSE
RS,SENTINELA DO SUL,2011,637180,1,637180,1,TRUE,TRUE
RS,SERAFINA CORREA,2003,700000,2,700000,2,TRUE,TRUE
RS,SERAFINA CORREA,2006,960300,4,960300,4,TRUE,TRUE
RS,SERAFINA CORREA,2011,591980,1,591980,1,TRUE,TRUE
RS,SERTAO,2009,803000,1,803000,1,TRUE,TRUE
RS,SERTAO SANTANA,2011,745000,2,745000,2,TRUE,TRUE
RS,SETE DE SETEMBRO,2008,253500,1,253500,1,TRUE,TRUE
RS,SETE DE SETEMBRO,2009,250000,1,250000,1,TRUE,TRUE
RS,SEVERIANO DE ALMEIDA,2007,256925,1,256925,1,TRUE,TRUE
RS,SEVERIANO DE ALMEIDA,2008,129991,1,129991,1,TRUE,TRUE
RS,SILVEIRA MARTINS,2004,157977,3,157977,3,TRUE,TRUE
RS,SILVEIRA MARTINS,2009,126750,1,126750,1,TRUE,TRUE
RS,SINIMBU,2006,397600,1,397600,1,TRUE,TRUE
RS,SINIMBU,2009,920000,1,920000,1,TRUE,TRUE
RS,SINIMBU,2010,410000,1,410000,1,TRUE,TRUE
RS,SOBRADINHO,2002,18247569,1,182476,1,TRUE,TRUE
RS,SOBRADINHO,2003,241600,3,241600,3,TRUE,TRUE
RS,SOBRADINHO,2009,470000,1,470000,1,TRUE,TRUE
RS,SOBRADINHO,2010,199000,1,199000,1,TRUE,TRUE
RS,SOLEDADE,2010,1250000,1,1250000,1,TRUE,TRUE
RS,SOLEDADE,2016,1617079,2,1617079,2,TRUE,TRUE
RS,TABAI,2010,609490,1,609490,1,TRUE,TRUE
RS,TAPEJARA,2003,120000,1,120000,1,TRUE,TRUE
RS,TAPEJARA,2007,523775,1,523775,1,TRUE,TRUE
RS,TAPEJARA,2016,1489639,2,1489639,2,TRUE,TRUE
RS,TAPERA,2004,1139527474,2,,,TRUE,FALSE
RS,TAPERA,2016,1008900,1,1008900,1,TRUE,TRUE
RS,TAPES,2005,107716,2,107716,2,TRUE,TRUE
RS,TAPES,2009,439700,1,439700,1,TRUE,TRUE
RS,TAQUARA,2006,758700,1,758700,1,TRUE,TRUE
RS,TAQUARA,2007,1419720,2,1419720,2,TRUE,TRUE
RS,TAQUARI,2014,1250000,1,1250000,1,TRUE,TRUE
RS,TAQUARI,2016,2219725,1,2941172,1,TRUE,TRUE
RS,TAQUARUCU DO SUL,2009,159850,1,159850,1,TRUE,TRUE
RS,TAQUARUCU DO SUL,2010,274300,1,274300,1,TRUE,TRUE
RS,TAVARES,2010,499800,1,499800,1,TRUE,TRUE
RS,TAVARES,2012,594000,1,594000,1,TRUE,TRUE
RS,TENENTE PORTELA,2007,749914,1,749914,1,TRUE,TRUE
RS,TENENTE PORTELA,2008,342000,1,342000,1,TRUE,TRUE
RS,TERRA DE AREIA,2010,1000000,1,1000000,1,TRUE,TRUE
RS,TEUTONIA,2006,1800000,1,1800000,1,TRUE,TRUE
RS,TEUTONIA,2009,1245400,1,1245400,1,TRUE,TRUE
RS,TIO HUGO,2006,155000,1,155000,1,TRUE,TRUE
RS,TIO HUGO,2007,308000,1,308000,1,TRUE,TRUE
RS,TIRADENTES DO SUL,2008,481500,1,481500,1,TRUE,TRUE
RS,TIRADENTES DO SUL,2013,295000,1,295000,1,TRUE,TRUE
RS,TORRES,2009,1240050,1,1240050,1,TRUE,TRUE
RS,TRAMANDAI,2007,1015495,2,1015495,2,TRUE,TRUE
RS,TRAMANDAI,2010,123000,1,123000,1,TRUE,TRUE
RS,TRAMANDAI,2014,1963941,1,1963941,1,TRUE,TRUE
RS,TRAVESSEIRO,2007,524300,2,524300,2,TRUE,TRUE
