taxonomy,stack_id,stack_group,stack_label,tex_label,channels,spec,volume_control,n_obs,n_muni,n_endogenous,n_instruments,kp_rank_wald,kp_p,kp_df,kp_nondegenerate,kp_error,sw_min,sw_median,sw_max,n_sw_ge_5,n_sw_ge_10,n_sw_ge_20,identified_shares,relevant_verdict,sw_F_Agro_1,sw_p_Agro_1,sw_F_Agro_2,sw_p_Agro_2,sw_F_Agro_3,sw_p_Agro_3,sw_F_Ind_1,sw_p_Ind_1,sw_F_Ind_2,sw_p_Ind_2,sw_F_Ind_3,sw_p_Ind_3,sw_F_Infra_1,sw_p_Infra_1,sw_F_Infra_2,sw_p_Infra_2,sw_F_Infra_3,sw_p_Infra_3,sw_F_Serv_1,sw_p_Serv_1,sw_F_Serv_2,sw_p_Serv_2
policy_block_size_bin,mayor_full,Mayor stacks,Mayor + Mayor x President + Mayor x Governor + Mayor x Gov. x President,"\{M, M$\cdot$P, M$\cdot$G, M$\cdot$G$\cdot$P\}","M,MP,MG,MGP",novol,FALSE,88694,5544,11,48,1190.00860700922,5.51128463837359e-225,38,TRUE,,1.21607856854836,1.59302057125203,4.69304446583554,0,0,0,0,TRUE,1.29284547618177,0.0836953757999265,1.42374043457366,0.0284397382244351,2.26283243423867,1.37617441375407e-06,1.21607856854836,0.145190291602705,1.27233513662468,0.0975733764389171,1.59302057125203,0.00558963792095244,1.53587638798166,0.00994289051383905,2.69297724183518,2.25369193149845e-09,4.69304446583554,9.93813863437871e-25,3.2515797702285,2.41294662387843e-13,3.3967563306885,1.99650734438587e-14
policy_block_size_bin,mayor_full,Mayor stacks,Mayor + Mayor x President + Mayor x Governor + Mayor x Gov. x President,"\{M, M$\cdot$P, M$\cdot$G, M$\cdot$G$\cdot$P\}","M,MP,MG,MGP",volctrl,TRUE,88694,5544,11,48,1042.46237042132,5.59255932177478e-194,38,TRUE,,1.21612078239721,1.59283280199989,4.69286203729595,0,0,0,0,TRUE,1.29296594261818,0.0836188945122711,1.42359840282425,0.0284756109075015,2.26077922454674,1.41662408465006e-06,1.21612078239721,0.145148907216989,1.27234461266733,0.0975665620677324,1.59283280199989,0.00560046227172212,1.53621825879338,0.00990946271317312,2.6922371409626,2.27990938834113e-09,4.69286203729595,9.97284447426619e-25,3.25260946431157,2.37102748202424e-13,3.39811284235987,1.95017630876337e-14
policy_block_size_bin,M_G,Parent pairs,Mayor + Governor,"\{M, G\}","M,G",novol,FALSE,88694,5544,11,24,47.6894261655787,1.47957934498135e-05,14,TRUE,,1.12627874009516,2.40068982340198,8.06125867485596,4,0,0,0,TRUE,1.61018687231685,0.0297738667958225,2.21458866377908,0.000554240496205528,3.62705920003735,4.46663589344731e-09,1.12627874009516,0.303060291278277,1.31357918303583,0.139236109701191,1.39102915744759,0.0962554372864846,2.40068982340198,0.000138029736117982,5.04021206013416,6.71269368945964e-15,8.06125867485596,2.07278575503084e-28,5.27967465839825,6.27971172999117e-16,5.80612292291172,3.19135250986193e-18
policy_block_size_bin,M_G,Parent pairs,Mayor + Governor,"\{M, G\}","M,G",volctrl,TRUE,88694,5544,11,24,532.484688083898,1.19291746854692e-104,14,TRUE,,1.12631903846279,2.39936384392452,8.05953025881669,4,0,0,0,TRUE,1.61016577363499,0.0297774778413759,2.21433258411707,0.000555277056221893,3.62934583327996,4.37519538704689e-09,1.12631903846279,0.303015344272507,1.31367665771589,0.139173722157594,1.39064278427238,0.0964389739043766,2.39936384392452,0.000139433969090347,5.03890019729797,6.79996328865715e-15,8.05953025881669,2.1112146063753e-28,5.27626278270824,6.4963329883116e-16,5.80655961746416,3.1772803294239e-18
policy_block_size_bin,M_P,Parent pairs,Mayor + President,"\{M, P\}","M,P",novol,FALSE,88694,5544,11,24,6169.4858284713,0,14,TRUE,,1.20680833450473,2.67571207147813,10.8466357584528,2,1,0,1,TRUE,1.20680833450473,0.22155434977983,1.71771958956285,0.0157512606363818,2.78562139341656,6.51734109898045e-06,1.50606347883422,0.0531626547002652,1.21829464575295,0.211306694003613,1.49551115526415,0.0562574104382372,2.67571207147813,1.59265722959419e-05,6.49830986545797,2.70083566304685e-21,10.8466357584528,1.72972805689857e-41,4.8057006275497,6.67785594321435e-14,4.20417041525551,2.14659074920228e-11
policy_block_size_bin,M_P,Parent pairs,Mayor + President,"\{M, P\}","M,P",volctrl,TRUE,88694,5544,11,24,32.308183120266,0.00362085874496333,14,TRUE,,1.20686800184986,2.67444131298917,10.8423433438138,2,1,0,1,TRUE,1.20686800184986,0.221500226393061,1.71741508814833,0.0157804891857379,2.7837281849243,6.61931838231202e-06,1.50589393392978,0.0532111810341929,1.21833048141506,0.211275262036609,1.49600802114338,0.0561082512477291,2.67444131298917,1.60904245583417e-05,6.49880805639766,2.6869954456281e-21,10.8423433438138,1.81306510342433e-41,4.80160749524397,6.94958111107985e-14,4.203296577706,2.16436235636266e-11
policy_block_size_bin,G_P,Parent pairs,Governor + President,"\{G, P\}","G,P",novol,FALSE,88694,5544,11,24,22.3204578601722,0.0722652118112611,14,TRUE,,1.39516785759348,3.2793812169018,12.2648677821364,4,1,0,1,TRUE,1.39516785759348,0.0943075752624617,1.69590535499197,0.0179756884847389,4.06808362214279,7.70872702480819e-11,1.68927833355798,0.0187063448947756,1.505912689325,0.0532058064422781,1.8423483551955,0.00721067287910814,3.2793812169018,9.8605155911063e-08,7.97629446480956,5.11039619509036e-28,12.2648677821364,2.82189329179965e-48,6.92990546169526,3.08078175693491e-23,7.91783564209537,9.50167573189526e-28
policy_block_size_bin,G_P,Parent pairs,Governor + President,"\{G, P\}","G,P",volctrl,TRUE,88694,5544,11,24,3.85469635143775,0.996278599302915,14,TRUE,,1.39516944201349,3.27765252253559,12.2667232178512,4,1,0,1,TRUE,1.39516944201349,0.0943068363607426,1.69599873303475,0.0179655825779575,4.06993202738767,7.57659746757549e-11,1.68898258638318,0.0187395766752989,1.50569382542116,0.0532685001180046,1.84233254937172,0.007211407390875,3.27765252253559,1.00107246451752e-07,7.97565262214873,5.14533386574628e-28,12.2667232178512,2.76451519583811e-48,6.92104213231587,3.37867157759825e-23,7.91500905477231,9.79078791367475e-28
policy_block_size_bin,M_P_MP,Parent + interaction,Mayor + President + Mayor x President,"\{M, P, M$\cdot$P\}","M,P,MP",novol,FALSE,88694,5544,11,36,361.472342633326,8.73249310935846e-61,26,TRUE,,1.03362307703412,2.06771654474871,7.97024698263437,1,0,0,0,TRUE,1.03362307703412,0.413146605956062,1.52297311920961,0.0230605830682295,2.69427881477083,1.69712059022645e-07,1.35905260074753,0.0738294788208856,1.04789443228582,0.390385374535611,1.49546288244035,0.0283687577477785,2.06771654474871,0.000173674308274884,4.30035983551255,1.16047560440112e-16,7.97024698263437,8.71725271555134e-41,3.76620081399948,1.87403043415368e-13,3.23450718258215,2.11098964438877e-10
policy_block_size_bin,M_P_MP,Parent + interaction,Mayor + President + Mayor x President,"\{M, P, M$\cdot$P\}","M,P,MP",volctrl,TRUE,88694,5544,11,36,649.797406825622,2.37255365065448e-120,26,TRUE,,1.0336705238196,2.06716450396122,7.96744618151612,1,0,0,0,TRUE,1.0336705238196,0.413070054404584,1.52285642307747,0.0230810781124655,2.69327771229824,1.71739100442425e-07,1.35891001755107,0.0738985169344953,1.04799365709424,0.390229050733513,1.49580976616478,0.0282955557172611,2.06716450396122,0.000174647256238873,4.29967719330553,1.17168786764082e-16,7.96744618151612,9.11251395824946e-41,3.76397974447729,1.93128337221312e-13,3.23262214659044,2.1627307435342e-10
policy_block_size_bin,M_G_MG,Parent + interaction,Mayor + Governor + Mayor x Governor,"\{M, G, M$\cdot$G\}","M,G,MG",novol,FALSE,88694,5544,11,36,1744.94830615205,0,26,TRUE,,1.2341821229596,2.0644141038615,4.93072939543439,0,0,0,0,TRUE,1.29488547363379,0.110797673576818,1.81953099006956,0.00190340860816604,2.47915178822292,2.06482872765478e-06,1.2341821229596,0.15814768795448,1.35847306343845,0.074110422186822,1.32154671537129,0.0939396604218996,2.0644141038615,0.000179573600865746,3.43919736033902,1.47581528909588e-11,4.93072939543439,1.37814638718377e-20,3.77459426764885,1.67249886799061e-13,4.07432432443783,2.73662371832527e-15
policy_block_size_bin,M_G_MG,Parent + interaction,Mayor + Governor + Mayor x Governor,"\{M, G, M$\cdot$G\}","M,G,MG",volctrl,TRUE,88694,5544,11,36,806.315794749505,3.23001184704696e-153,26,TRUE,,1.23400679748534,2.06478509011651,4.93194678782494,0,0,0,0,TRUE,1.29488851018239,0.110795624592286,1.81953056697239,0.00190341602936602,2.48108863017727,2.01990083832532e-06,1.23400679748534,0.158303757368827,1.35844317076147,0.0741249381747569,1.32126773963583,0.0941045778226255,2.06478509011651,0.000178901379668656,3.43798047461488,1.49960691022773e-11,4.93194678782494,1.35391799877389e-20,3.7725859987866,1.71866595799582e-13,4.07704770789643,2.63513193222169e-15
policy_block_size_bin,G_P_GP,Parent + interaction,Governor + President + Governor x President,"\{G, P, G$\cdot$P\}","G,P,GP",novol,FALSE,88694,5544,11,36,147.612831477454,5.73880168391128e-19,26,TRUE,,1.1233059092544,2.59330237818207,10.7484169427132,4,1,0,1,TRUE,1.1233059092544,0.280686888360974,1.44408722392117,0.0412525234534394,3.51828968021755,5.19713267666109e-12,1.4874925863028,0.0300977795264489,1.29050774538248,0.11378429244818,1.7208891513059,0.00458415635190096,2.59330237818207,5.55823155677703e-07,5.9044931254739,7.16700887634691e-27,10.7484169427132,3.08844408787924e-60,5.22448205504806,1.85550412189129e-22,6.96566536208328,6.11526969198573e-34
policy_block_size_bin,G_P_GP,Parent + interaction,Governor + President + Governor x President,"\{G, P, G$\cdot$P\}","G,P,GP",volctrl,TRUE,88694,5544,11,36,172.864175312266,1.22120160190848e-23,26,TRUE,,1.12329708661347,2.59218951314531,10.7585776656346,4,1,0,1,TRUE,1.12329708661347,0.28069854694927,1.44406108173656,0.0412602092733037,3.51951653096818,5.11334109891769e-12,1.48723564765909,0.0301550432343574,1.2903710076603,0.113878603057464,1.72088902660166,0.00458416143437017,2.59218951314531,5.63065288772292e-07,5.9046187985155,7.15341397033375e-27,10.7585776656346,2.61555658869026e-60,5.21646518006437,2.08847374591137e-22,6.96192568586205,6.48112202338311e-34
policy_block_size_bin,M_G_P_MGP,Parent + interaction,Mayor + Governor + President + Mayor x Gov. x President,"\{M, G, P, M$\cdot$G$\cdot$P\}","M,G,P,MGP",novol,FALSE,88694,5544,11,48,9042.38922119236,0,38,TRUE,,1.12167910478663,1.83585117815394,6.72597066214627,1,0,0,0,TRUE,1.29169930751413,0.0844259334091007,1.63649093250395,0.00354598416521037,2.4405707817595,1.05220634638241e-07,1.2670501003824,0.101434360946717,1.12167910478663,0.260849082652576,1.78279158933063,0.000694191465906786,1.83585117815394,0.000371081762486728,3.95509996017639,9.70020594399593e-19,6.72597066214627,2.66390648010974e-42,3.76303930100802,3.12724688279177e-17,4.14984002276544,2.7179010746271e-20
policy_block_size_bin,M_G_P_MGP,Parent + interaction,Mayor + Governor + President + Mayor x Gov. x President,"\{M, G, P, M$\cdot$G$\cdot$P\}","M,G,P,MGP",volctrl,TRUE,88694,5544,11,48,6615.08144939189,0,38,TRUE,,1.12202204201445,1.83520209573509,6.72571748282738,1,0,0,0,TRUE,1.29169850588274,0.0844264470145422,1.63647738066037,0.00354649525162897,2.44154076910044,1.03720682131444e-07,1.26694879768113,0.101509544353831,1.12202204201445,0.260344311452461,1.78259682543877,0.000695766645356872,1.83520209573509,0.000373975166220789,3.95464260438925,9.78139815090246e-19,6.72571748282738,2.67779536907474e-42,3.75825250270461,3.40759167484177e-17,4.14926530862571,2.7469322960468e-20
